"","Fold Change","log2(FC)"
"0.855/385.13055",0.051316,-4.2844
"2.773/699.55152",0.051403,-4.282
"2.787/926.86198",19.453,4.2819
"2.785/989.60861",19.42,4.2795
"3.043/805.45026",0.052124,-4.2619
"3.144/903.50081",0.052217,-4.2593
"5.528/798.46627",0.052803,-4.2432
"2.784/769.69356",18.896,4.24
"2.790/1150.87282",18.869,4.2379
"5.850/561.45181",0.053141,-4.234
"3.137/747.32240",0.05322,-4.2319
"2.705/190.14351",18.762,4.2297
"2.791/987.17201",18.688,4.224
"0.910/720.44070",18.677,4.2232
"2.705/335.51403",0.053701,-4.2189
"3.152/629.77423",0.054165,-4.2065
"1.141/1225.31785",18.418,4.203
"2.802/436.74582",0.054971,-4.1852
"3.134/893.39495",0.055071,-4.1826
"1.193/125.10672",0.055118,-4.1813
"2.785/1153.53740",18.142,4.1813
"3.145/925.48115",0.055148,-4.1805
"2.758/931.57885",17.979,4.1682
"2.776/723.33937",17.958,4.1666
"2.843/644.62417",0.055838,-4.1626
"2.835/808.32885",17.791,4.1531
"2.782/721.12021",17.751,4.1498
"5.052/682.41844",0.056345,-4.1496
"2.737/497.08450",17.733,4.1484
"2.754/725.00713",17.714,4.1468
"3.071/556.60061",0.056585,-4.1434
"3.110/930.36336",0.056623,-4.1425
"5.052/681.41461",0.056881,-4.1359
"0.844/339.09076",0.057752,-4.114
"5.727/611.46863",0.058028,-4.1071
"1.069/465.98907",0.058198,-4.1029
"0.764/223.97142",0.058266,-4.1012
"2.784/1153.69723",16.947,4.083
"2.746/400.91130",0.059063,-4.0816
"1.302/486.11621",0.059077,-4.0813
"0.760/261.92997",0.059189,-4.0785
"3.134/865.39698",0.059247,-4.0771
"5.051/678.93618",0.059504,-4.0709
"1.163/998.19346",0.06037,-4.05
"3.293/659.22191",0.060775,-4.0404
"2.841/949.78267",0.060899,-4.0374
"2.780/769.91371",16.402,4.0358
"2.779/723.23144",16.265,4.0237
"2.814/350.72109",0.061543,-4.0223
"2.944/864.40940",0.061563,-4.0218
"3.110/892.40927",0.061677,-4.0191
"2.759/1086.67118",15.936,3.9942
"2.772/699.74798",0.062755,-3.9941
"2.741/900.49513",0.063488,-3.9774
"1.294/275.56742",0.063826,-3.9697
"2.825/555.77543",0.063828,-3.9697
"2.758/931.86566",15.662,3.9692
"2.775/723.00551",15.646,3.9677
"1.173/535.18923",0.064021,-3.9653
"2.866/513.59804",0.064195,-3.9614
"2.989/445.26709",0.064346,-3.958
"1.099/363.54003",0.064372,-3.9574
"2.750/651.46771",15.406,3.9455
"0.764/208.97178",0.065368,-3.9353
"3.185/567.35017",0.065473,-3.933
"0.760/422.96184",0.066193,-3.9172
"2.775/723.11478",15.04,3.9107
"2.782/1153.87962",14.784,3.886
"2.985/321.69551",0.068261,-3.8728
"3.110/696.31347",0.06844,-3.869
"1.189/570.15385",0.068443,-3.8689
"2.868/566.95060",0.068452,-3.8688
"3.191/641.28004",0.068766,-3.8622
"0.866/452.01162",0.068812,-3.8612
"1.093/782.04333",0.069053,-3.8561
"0.766/377.03157",0.069139,-3.8544
"1.183/811.25331",0.069326,-3.8505
"2.754/724.67341",14.371,3.8451
"2.914/693.32114",0.069793,-3.8408
"0.766/385.00629",0.069905,-3.8385
"1.072/200.15033",14.286,3.8366
"3.134/931.34821",0.0701,-3.8345
"2.789/927.43460",14.247,3.8326
"2.794/750.31823",0.070311,-3.8301
"2.750/461.57747",0.070529,-3.8256
"0.869/722.21151",14.149,3.8226
"2.680/336.16655",0.07125,-3.811
"2.841/950.11582",0.071422,-3.8075
"6.150/763.47720",0.071717,-3.8015
"2.860/517.77797",0.071779,-3.8003
"1.094/766.06480",0.071812,-3.7996
"1.090/659.98586",0.072296,-3.7899
"2.787/863.40480",13.824,3.7891
"2.841/950.45067",0.072405,-3.7878
"2.995/1231.28511",0.072435,-3.7872
"2.712/902.32792",0.072496,-3.786
"2.760/1086.83839",13.78,3.7845
"0.769/400.97833",0.072815,-3.7796
"0.858/751.17316",0.072913,-3.7777
"2.775/723.45176",13.706,3.7767
"1.803/358.12647",0.073106,-3.7739
"2.803/1029.46889",0.073138,-3.7732
"5.372/305.21235",0.073311,-3.7698
"3.154/429.30827",0.073449,-3.7671
"3.110/465.68290",0.073487,-3.7664
"0.981/679.05015",0.073532,-3.7655
"2.910/559.59418",0.073541,-3.7653
"3.563/669.82846",0.074094,-3.7545
"3.110/457.69538",0.074361,-3.7493
"2.758/724.89632",13.41,3.7452
"1.034/252.08002",0.074618,-3.7443
"2.993/789.32486",0.075083,-3.7354
"2.748/577.81320",0.075243,-3.7323
"3.064/707.39739",0.07526,-3.732
"3.829/556.38654",0.075684,-3.7239
"2.705/401.73575",0.075989,-3.7181
"2.783/650.32915",0.076246,-3.7132
"3.132/390.67301",0.07644,-3.7095
"2.782/989.74977",12.961,3.6961
"2.919/1013.26515",0.077721,-3.6856
"2.775/1084.00621",12.857,3.6845
"2.795/806.85155",0.077807,-3.6839
"3.044/500.29776",0.078075,-3.679
"0.764/414.99007",0.078242,-3.6759
"2.878/815.46401",0.078505,-3.6711
"2.842/703.66611",12.724,3.6694
"2.742/395.90674",0.078615,-3.6691
"5.371/607.43793",0.078761,-3.6664
"1.139/1080.16114",0.078827,-3.6652
"3.006/882.14900",0.078936,-3.6632
"1.228/663.08320",0.079301,-3.6565
"3.814/278.69548",0.079437,-3.654
"2.806/1067.83662",0.079464,-3.6535
"2.860/940.45357",0.079535,-3.6523
"1.000/658.19414",12.539,3.6484
"2.764/304.63470",12.458,3.639
"1.240/347.21784",12.406,3.633
"2.744/400.57663",0.080812,-3.6293
"2.877/558.79562",0.081834,-3.6112
"3.144/877.47636",0.082085,-3.6067
"2.707/425.71117",0.08255,-3.5986
"2.758/1086.50670",12.106,3.5976
"0.765/399.99274",0.082828,-3.5937
"2.785/965.43507",0.082916,-3.5922
"3.102/494.71768",0.083364,-3.5844
"3.007/881.47881",0.083691,-3.5788
"2.777/932.42289",0.08375,-3.5778
"2.993/739.57478",0.083855,-3.576
"2.810/578.62257",0.083936,-3.5746
"2.783/649.32455",0.083981,-3.5738
"2.755/571.69058",11.888,3.5714
"5.453/607.29484",0.084774,-3.5602
"3.143/855.49552",0.084786,-3.56
"1.202/638.14590",0.084974,-3.5568
"2.740/444.74476",0.085028,-3.5559
"2.994/789.65833",0.085263,-3.5519
"2.877/671.56549",11.718,3.5507
"2.817/961.54812",0.085356,-3.5504
"0.866/769.26106",11.656,3.543
"2.839/1188.37896",0.085865,-3.5418
"2.761/571.39349",11.618,3.5382
"2.724/322.62601",0.086122,-3.5375
"3.039/1030.08183",0.086217,-3.5359
"3.127/608.79707",0.086223,-3.5358
"3.113/673.37669",0.086586,-3.5297
"2.760/442.59085",0.086816,-3.5259
"2.757/552.81160",11.492,3.5225
"2.369/689.20959",0.087927,-3.5076
"2.842/990.31237",0.088024,-3.506
"2.999/338.72485",0.088158,-3.5038
"3.771/319.72232",0.089017,-3.4898
"0.785/199.99574",0.089086,-3.4887
"2.938/1093.28474",0.089561,-3.481
"0.894/568.04558",0.091037,-3.4574
"2.744/400.45866",10.967,3.4551
"0.790/345.26125",0.091443,-3.451
"3.029/892.43814",0.091807,-3.4453
"1.558/724.09033",0.091824,-3.445
"0.862/682.14082",0.091848,-3.4446
"2.926/757.33364",0.092608,-3.4327
"2.792/456.28137",0.09277,-3.4302
"0.994/527.15900",0.092792,-3.4299
"2.831/510.77277",0.093325,-3.4216
"1.160/667.25828",0.093981,-3.4115
"0.833/501.02607",0.094246,-3.4074
"0.862/778.22260",0.094306,-3.4065
"1.560/586.03130",0.094362,-3.4056
"2.802/687.36810",0.095127,-3.394
"2.874/405.71320",0.095215,-3.3927
"0.825/543.09724",0.095332,-3.3909
"1.187/143.65857",10.479,3.3894
"2.862/605.80155",0.095706,-3.3852
"1.008/616.07828",0.095791,-3.384
"2.921/665.86077",0.096254,-3.377
"2.930/821.11628",0.096289,-3.3765
"0.762/233.94179",0.096481,-3.3736
"2.716/272.85114",0.096501,-3.3733
"2.769/920.45518",0.096558,-3.3725
"2.922/1122.35124",0.096677,-3.3707
"2.680/780.74609",0.096683,-3.3706
"4.480/1034.85157",10.327,3.3683
"1.054/519.08065",0.097088,-3.3646
"2.714/435.72546",0.097317,-3.3612
"2.800/908.47119",0.09741,-3.3598
"2.772/237.12358",0.097904,-3.3525
"1.222/144.10166",10.138,3.3417
"2.920/1199.79551",0.099808,-3.3247
"0.773/175.11890",0.099849,-3.3241
"2.643/705.18749",0.10032,-3.3174
"2.985/408.75258",0.10034,-3.3171
"2.994/1189.58617",0.10042,-3.3159
"0.780/215.96932",0.10072,-3.3116
"1.102/469.08959",9.9057,3.3083
"0.910/937.64053",9.8338,3.2978
"1.251/657.12299",0.10193,-3.2943
"2.896/896.25253",9.7658,3.2877
"2.757/666.64132",9.7584,3.2866
"2.877/976.28000",9.7533,3.2859
"1.179/559.16716",0.10264,-3.2843
"5.524/793.48807",0.10279,-3.2822
"3.231/428.21062",0.10341,-3.2736
"0.951/274.18663",0.10344,-3.2732
"3.566/650.85317",0.10357,-3.2713
"2.669/649.21942",0.10374,-3.2689
"0.799/646.04484",0.10402,-3.2651
"1.110/984.70147",9.6108,3.2647
"2.773/462.57731",9.5598,3.257
"4.172/766.90996",9.5509,3.2556
"1.190/288.20426",9.5225,3.2513
"3.060/480.78048",0.10507,-3.2506
"0.875/603.12747",0.10568,-3.2422
"3.272/596.70314",0.1059,-3.2392
"2.785/882.45633",9.4271,3.2368
"0.971/565.11443",0.10626,-3.2343
"0.902/720.26350",9.3914,3.2313
"1.285/787.04025",0.10693,-3.2252
"1.012/462.99819",0.10697,-3.2247
"2.777/666.52478",0.10721,-3.2214
"2.752/365.46700",9.3196,3.2203
"0.635/310.90525",0.10741,-3.2188
"0.644/410.84914",0.10757,-3.2166
"2.706/244.66416",0.10766,-3.2154
"2.337/935.31183",0.10768,-3.2152
"4.173/1019.33788",9.2743,3.2132
"2.817/665.54382",0.10796,-3.2114
"0.854/521.05519",0.10807,-3.2099
"0.619/262.97430",0.10809,-3.2097
"2.360/721.15007",0.1083,-3.2069
"3.395/695.25796",0.10853,-3.2038
"3.209/524.28628",0.10858,-3.2032
"0.900/698.28144",9.189,3.1999
"2.966/816.25895",0.10884,-3.1997
"2.694/676.36299",9.1649,3.1961
"2.875/754.01672",9.1541,3.1944
"3.343/326.71287",0.10948,-3.1913
"2.861/1212.61410",0.10951,-3.1908
"2.927/472.77067",0.11001,-3.1842
"0.869/903.29739",9.0828,3.1831
"1.003/425.04496",0.11026,-3.1811
"2.919/999.82893",0.11035,-3.1799
"2.896/672.69374",9.06,3.1795
"0.894/546.06399",0.11054,-3.1774
"2.975/366.66605",0.1107,-3.1753
"2.856/556.28603",0.1112,-3.1687
"2.732/583.78144",0.11122,-3.1685
"1.919/359.24077",0.11134,-3.167
"2.835/560.32760",0.11145,-3.1656
"1.544/690.57292",0.11165,-3.163
"3.294/407.66519",0.11168,-3.1626
"0.774/341.13277",0.11201,-3.1583
"2.843/1188.17845",0.11206,-3.1577
"2.889/722.20378",8.9091,3.1553
"1.061/684.97514",0.11244,-3.1528
"2.678/438.67033",0.11246,-3.1525
"2.688/228.61200",0.11253,-3.1516
"1.153/982.19575",8.8668,3.1484
"4.474/1028.85800",8.8631,3.1478
"2.186/318.21309",0.11311,-3.1443
"2.840/331.69783",0.11329,-3.1419
"2.805/1067.50598",0.11331,-3.1417
"2.869/401.74569",0.11343,-3.1401
"2.885/451.73926",0.11427,-3.1294
"2.859/606.81020",0.11455,-3.1259
"2.699/803.18202",0.11455,-3.1259
"2.756/800.16883",8.7276,3.1256
"3.767/770.90605",8.7134,3.1232
"2.826/457.72585",0.11504,-3.1197
"1.148/960.21973",8.676,3.117
"1.329/672.27090",0.11541,-3.1151
"0.856/767.15092",0.11552,-3.1138
"3.193/417.81686",0.11576,-3.1108
"0.885/525.04612",0.11591,-3.1089
"2.856/929.12502",0.11595,-3.1084
"2.784/1202.54547",0.11615,-3.106
"2.777/810.87592",8.5983,3.1041
"4.173/1007.58092",8.5979,3.104
"2.675/340.07835",8.5889,3.1025
"2.877/753.68261",8.5742,3.1
"0.890/464.12740",0.11683,-3.0975
"3.154/459.75002",0.11798,-3.0834
"1.079/582.19995",0.11801,-3.083
"2.790/529.01835",8.4622,3.081
"2.781/781.42693",0.1187,-3.0746
"3.995/1021.87097",8.4124,3.0725
"2.887/984.73082",8.4084,3.0718
"1.052/755.15499",0.11912,-3.0695
"2.321/368.19259",0.11916,-3.069
"2.731/264.07909",0.11929,-3.0675
"0.777/518.13947",0.11953,-3.0646
"0.885/487.09092",0.11953,-3.0645
"2.704/463.90888",8.3087,3.0546
"2.884/785.42599",8.3076,3.0544
"2.689/467.05373",8.2969,3.0526
"0.970/252.56227",8.2827,3.0501
"2.695/673.38903",0.1208,-3.0493
"2.908/775.71815",8.2766,3.049
"4.173/946.17472",8.2727,3.0484
"0.878/765.27052",8.2703,3.0479
"3.201/881.44174",0.12113,-3.0453
"2.831/549.94633",0.12124,-3.0441
"2.862/928.79061",0.12136,-3.0427
"3.452/435.67937",0.12194,-3.0358
"0.842/177.03966",8.19,3.0339
"2.883/1083.20492",8.1577,3.0282
"2.856/761.88261",8.1505,3.0269
"3.085/631.65410",0.12285,-3.025
"3.006/1162.57095",0.12293,-3.0241
"0.868/711.31634",8.1325,3.0237
"2.747/1103.53891",8.1217,3.0218
"1.165/447.29125",8.1197,3.0214
"1.217/521.96812",8.1191,3.0213
"2.956/963.45915",0.12317,-3.0213
"4.478/1029.52638",8.11,3.0197
"3.257/661.35822",0.12344,-3.0182
"2.756/999.45825",8.0948,3.017
"2.748/356.84753",0.12389,-3.0129
"1.528/1089.53963",8.0661,3.0119
"4.476/1029.19081",8.0517,3.0093
"2.816/836.34498",8.0223,3.004
"4.173/1019.67064",8.0139,3.0025
"2.881/902.50527",8.0071,3.0013
"0.869/916.33742",7.9846,2.9972
"2.959/799.68087",0.12581,-2.9907
"1.002/372.21373",7.9331,2.9879
"0.642/310.56908",0.12635,-2.9845
"2.794/689.37958",0.12661,-2.9815
"2.799/219.60712",0.12686,-2.9787
"1.373/657.12330",0.12706,-2.9764
"2.912/783.40006",7.8618,2.9749
"3.003/633.86140",7.8615,2.9748
"3.120/597.83159",7.8441,2.9716
"2.698/530.73647",0.12752,-2.9712
"0.934/742.50266",7.8291,2.9689
"0.914/652.38902",7.8244,2.968
"0.842/141.01794",7.8128,2.9658
"2.902/903.16842",7.8125,2.9658
"0.916/820.56254",7.8046,2.9643
"2.698/414.15529",7.7837,2.9605
"4.529/426.64604",7.7419,2.9527
"2.979/1128.95406",0.12954,-2.9486
"2.901/1195.33586",7.7023,2.9453
"2.719/479.76471",0.13055,-2.9373
"1.460/666.07136",0.13068,-2.9359
"2.992/421.14876",0.13152,-2.9267
"2.885/524.62139",7.5835,2.9229
"2.823/996.80759",0.13187,-2.9228
"2.978/737.95779",0.13194,-2.9221
"2.678/438.42187",7.5614,2.9187
"2.899/978.09387",7.5591,2.9182
"2.685/555.12736",7.5585,2.9181
"1.051/744.66388",0.13246,-2.9164
"4.618/446.65364",7.5351,2.9136
"0.885/124.99956",0.13296,-2.911
"2.932/1149.16383",0.13304,-2.9101
"2.798/620.24820",0.13316,-2.9088
"2.969/847.74060",7.4825,2.9035
"2.978/754.30636",0.13379,-2.902
"3.606/1231.31244",0.13393,-2.9004
"0.902/736.23032",7.4431,2.8959
"2.768/500.74230",7.4396,2.8952
"1.099/231.09755",0.13469,-2.8923
"0.809/511.02550",0.1347,-2.8922
"2.877/1192.88992",7.4192,2.8913
"2.920/425.73814",7.4179,2.891
"2.803/851.17536",0.13507,-2.8882
"0.613/605.86346",0.13544,-2.8843
"3.209/643.87202",0.13545,-2.8841
"2.714/387.70842",0.1356,-2.8826
"2.421/605.14632",7.3644,2.8806
"3.087/1160.79389",7.3524,2.8782
"2.755/999.20290",7.3486,2.8775
"2.893/984.91066",7.3354,2.8749
"3.151/702.47819",7.3215,2.8721
"3.019/768.23238",0.1372,-2.8656
"2.423/362.08456",0.13751,-2.8624
"4.173/1048.18018",7.2674,2.8614
"0.611/697.87606",0.13776,-2.8597
"1.368/513.12461",0.13779,-2.8595
"0.645/398.34001",0.13779,-2.8594
"2.760/400.72676",0.13788,-2.8585
"2.719/861.87852",7.2344,2.8549
"1.188/145.13261",0.13843,-2.8528
"0.803/527.00494",0.13858,-2.8512
"1.667/228.63192",7.1837,2.8447
"2.740/450.75138",0.13933,-2.8435
"4.174/1047.84839",7.1696,2.8419
"0.652/298.37255",0.13962,-2.8404
"2.964/816.83635",0.13992,-2.8373
"3.128/1192.16098",0.1402,-2.8344
"1.037/686.09885",7.1296,2.8338
"0.627/206.45420",0.14039,-2.8325
"2.961/714.10624",0.14095,-2.8267
"1.051/741.07033",7.0943,2.8267
"2.710/344.52474",0.14101,-2.8262
"3.848/340.67257",7.0886,2.8255
"1.235/268.94617",7.0594,2.8195
"2.977/826.40978",0.14282,-2.8077
"4.317/419.68396",6.9886,2.805
"2.729/548.49988",6.9692,2.801
"3.410/408.73642",6.9502,2.797
"2.835/686.42330",6.9493,2.7969
"0.611/410.92359",0.14396,-2.7963
"2.905/835.46673",6.9431,2.7956
"3.831/283.15592",0.14408,-2.7951
"2.921/1199.59618",0.14408,-2.7951
"2.900/897.91843",6.9276,2.7923
"2.746/1103.02964",6.914,2.7895
"0.650/107.47593",0.14468,-2.789
"0.967/1041.29145",6.9048,2.7876
"0.958/588.37231",6.8827,2.783
"1.723/168.05947",6.8648,2.7792
"1.564/800.04038",0.14572,-2.7787
"0.863/291.06932",6.846,2.7753
"0.868/501.17974",6.8124,2.7682
"1.222/424.00352",6.8119,2.7681
"2.894/977.73000",6.8114,2.768
"0.611/784.85996",0.14713,-2.7648
"2.792/705.35525",6.7756,2.7604
"0.967/660.21221",0.14767,-2.7595
"0.822/184.10842",6.7617,2.7574
"2.739/816.44528",0.14795,-2.7568
"2.982/1051.51148",0.14805,-2.7558
"2.837/417.24306",6.7509,2.7551
"1.451/347.56723",6.7293,2.7505
"3.195/266.64582",6.7265,2.7499
"2.915/512.94932",6.7267,2.7499
"0.864/296.15394",6.7257,2.7497
"0.874/635.07692",0.14884,-2.7481
"2.995/1113.55840",6.7069,2.7457
"2.995/1112.88556",6.7068,2.7456
"2.890/723.26779",6.7051,2.7453
"2.872/991.49412",0.14934,-2.7433
"2.732/631.39991",6.6845,2.7408
"2.905/775.57423",6.6831,2.7405
"1.098/652.11867",6.6796,2.7398
"2.860/625.35294",6.6691,2.7375
"2.915/826.69313",6.6686,2.7374
"2.749/419.49110",0.15001,-2.7369
"0.789/586.94330",0.15002,-2.7368
"0.866/635.22218",6.6469,2.7327
"1.209/717.20096",6.6211,2.7271
"2.960/819.26007",0.15176,-2.7202
"2.989/981.15540",0.15181,-2.7197
"2.783/601.77266",6.5815,2.7184
"1.612/593.07605",6.5789,2.7179
"3.110/265.06254",6.5709,2.7161
"2.665/575.64487",6.5703,2.716
"2.806/661.56103",6.5636,2.7145
"2.975/770.27962",0.15268,-2.7114
"2.976/705.38256",0.1531,-2.7074
"1.033/763.21576",6.5289,2.7068
"0.825/479.03642",0.15339,-2.7047
"0.807/178.01397",0.15345,-2.7042
"1.105/126.64342",6.5166,2.7041
"3.089/1017.50295",6.4791,2.6958
"0.797/564.96212",0.15443,-2.695
"2.844/729.24932",6.462,2.692
"1.607/264.02388",6.46,2.6915
"1.456/968.71832",0.15484,-2.6911
"2.702/561.64434",6.4458,2.6884
"0.972/308.09140",0.15535,-2.6864
"0.807/84.04434",0.15555,-2.6845
"2.844/1080.52711",0.15561,-2.684
"1.269/793.04136",0.15567,-2.6834
"2.693/420.64148",6.4229,2.6832
"2.854/416.72550",0.15578,-2.6824
"3.196/532.28537",6.4129,2.681
"3.144/452.25314",0.15599,-2.6805
"2.695/531.93135",6.4023,2.6786
"3.487/386.75396",6.4,2.6781
"2.903/775.64273",6.3788,2.6733
"0.636/387.36007",0.15716,-2.6697
"1.977/235.11134",0.15735,-2.6679
"0.921/725.45524",6.3525,2.6673
"0.781/431.02836",0.15748,-2.6668
"2.163/323.08123",6.347,2.6661
"2.350/210.07628",6.332,2.6627
"1.009/686.24861",6.3149,2.6588
"0.792/445.95162",6.3125,2.6582
"3.089/763.37787",6.2931,2.6538
"1.603/551.39054",6.2875,2.6525
"0.785/726.18354",6.2848,2.6519
"0.967/800.23993",0.15923,-2.6508
"3.104/1093.60812",6.2795,2.6506
"0.611/696.87444",0.15927,-2.6504
"3.094/1162.56935",0.15956,-2.6478
"3.089/1030.15265",6.2658,2.6475
"3.174/557.36640",6.2597,2.6461
"3.091/780.71367",6.2375,2.641
"0.635/82.99714",0.16092,-2.6355
"1.091/175.02302",6.1958,2.6313
"0.612/623.87431",0.1617,-2.6286
"2.885/894.93050",6.1832,2.6284
"0.800/603.89922",0.16199,-2.626
"1.184/593.16857",6.1587,2.6226
"0.651/272.57801",0.16289,-2.6181
"2.395/590.13661",6.1395,2.6181
"3.092/788.70623",6.1225,2.6141
"3.487/810.45505",6.1091,2.611
"0.813/408.97965",6.0965,2.608
"1.155/200.14949",6.0962,2.6079
"3.005/1163.17416",0.1641,-2.6073
"2.740/755.35912",0.16424,-2.6061
"2.319/682.19445",6.0818,2.6045
"2.843/774.37997",6.0591,2.5991
"3.090/1017.83821",6.0499,2.5969
"1.690/321.60059",6.0319,2.5926
"2.902/676.37961",0.16683,-2.5835
"3.092/781.38186",5.9645,2.5764
"2.777/231.43586",5.9408,2.5707
"3.641/588.82207",5.9325,2.5686
"2.856/296.63653",5.9313,2.5684
"0.646/390.52889",0.1686,-2.5683
"0.650/236.41296",0.16874,-2.5671
"0.815/252.08370",5.9106,2.5633
"0.849/324.06071",5.9017,2.5611
"2.988/662.35078",0.16973,-2.5587
"0.845/335.08444",0.17028,-2.554
"2.317/564.12668",5.8634,2.5517
"2.959/719.47792",5.862,2.5514
"0.908/654.27685",5.8498,2.5484
"0.816/462.91181",5.8467,2.5476
"1.278/595.09565",0.17139,-2.5447
"2.707/421.48523",5.8084,2.5381
"2.814/468.18402",5.8071,2.5378
"3.163/645.81625",5.8014,2.5364
"0.796/429.97991",5.8003,2.5361
"0.828/385.06050",5.7944,2.5347
"2.891/672.62258",5.7918,2.534
"2.995/1113.22134",5.7808,2.5313
"0.853/116.07045",5.7776,2.5305
"2.837/502.28781",5.736,2.52
"2.903/832.07993",5.7224,2.5166
"1.132/471.29427",5.7162,2.5151
"1.591/560.30625",5.7142,2.5146
"2.057/124.59122",5.7125,2.5141
"0.809/426.89508",5.6905,2.5086
"1.261/321.20209",5.6849,2.5071
"2.797/383.54457",5.6505,2.4984
"0.913/486.28455",5.6476,2.4976
"1.061/794.26354",5.6468,2.4974
"2.902/759.50082",5.6448,2.4969
"0.909/513.35189",5.6212,2.4909
"1.710/696.14457",5.6158,2.4895
"3.801/587.28818",5.5978,2.4848
"2.877/688.32500",5.5899,2.4828
"3.018/1085.90794",5.5842,2.4814
"1.048/999.20627",5.5657,2.4766
"3.152/262.65179",5.5639,2.4761
"0.870/771.22933",5.5587,2.4747
"3.109/446.70775",0.17994,-2.4744
"0.923/608.37664",5.5503,2.4726
"2.540/353.13756",5.5491,2.4723
"2.760/402.55949",5.5423,2.4705
"2.745/925.43890",5.5247,2.4659
"0.904/252.12560",5.5207,2.4648
"1.569/386.09495",5.5112,2.4624
"3.000/658.65107",5.4924,2.4574
"2.807/382.51201",5.4841,2.4553
"0.820/282.08053",5.4754,2.453
"2.750/506.75294",5.4549,2.4475
"1.450/318.21440",5.4512,2.4466
"2.692/1075.25232",5.4252,2.4397
"2.996/862.66674",5.4172,2.4376
"0.816/627.28127",5.4166,2.4374
"2.910/962.14895",5.4168,2.4374
