"","Fold Change","log2(FC)"
"2.765/351.64953",3.7023,1.8884
"2.994/1231.61886",0.29535,-1.7595
"2.834/833.47811",3.2703,1.7094
"2.704/694.85754",3.2385,1.6953
"3.102/462.75306",3.0933,1.6292
"1.446/694.12620",2.9049,1.5385
"3.201/881.44174",2.8939,1.533
"0.765/231.94435",0.34651,-1.5291
"2.704/463.57460",2.8858,1.529
"2.756/445.72661",2.8077,1.4894
"3.201/865.46602",2.6942,1.4298
"2.642/689.21336",0.37126,-1.4295
"1.667/474.26816",2.691,1.4281
"2.756/890.44150",2.6247,1.3921
"2.389/684.25695",0.383,-1.3846
"5.528/798.46627",2.6103,1.3842
"1.397/282.12046",0.38356,-1.3825
"3.201/843.48618",2.6069,1.3824
"0.865/403.12690",2.5796,1.3672
"1.220/527.15823",0.38783,-1.3665
"2.856/556.28603",2.546,1.3483
"1.402/150.07703",0.39287,-1.3479
"0.889/232.56696",0.39533,-1.3389
"2.714/508.74089",2.5278,1.3379
"2.831/549.61212",0.40133,-1.3171
"5.052/698.39182",2.4647,1.3014
"0.865/436.03949",0.41085,-1.2833
"1.669/237.63845",2.431,1.2816
"1.302/298.56984",0.41158,-1.2807
"2.681/973.32635",0.41196,-1.2794
"2.723/765.36302",2.4257,1.2784
"5.181/593.27839",2.4255,1.2783
"5.052/697.38866",2.4194,1.2746
"1.146/150.07705",0.41445,-1.2707
"1.035/230.09624",0.41506,-1.2686
"1.006/556.13714",0.41732,-1.2608
"5.181/631.22913",2.3872,1.2553
"1.305/307.08547",0.41929,-1.254
"2.861/1212.61410",2.3838,1.2533
"0.868/684.24850",2.3711,1.2456
"1.485/256.10443",2.3444,1.2292
"5.052/682.41844",2.3348,1.2233
"5.052/681.41461",2.3328,1.222
"1.305/484.11728",0.42923,-1.2202
"0.864/269.08891",2.3256,1.2176
"2.843/520.76817",2.3208,1.2146
"0.956/470.30511",2.32,1.2141
"2.219/151.06179",2.3095,1.2076
"3.119/573.83266",2.3069,1.206
"5.577/759.44717",2.2902,1.1955
"1.307/307.58587",0.44139,-1.1799
"1.236/186.05185",2.2155,1.1476
"5.850/561.45181",2.2096,1.1438
"2.859/606.81020",2.1998,1.1374
"2.730/548.75232",2.1982,1.1363
"0.962/471.29114",2.191,1.1316
"2.662/851.26197",0.46105,-1.117
"2.988/662.35078",2.1521,1.1057
"2.369/705.18192",0.46545,-1.1033
"2.775/929.57767",2.1428,1.0995
"2.774/1083.83780",2.1265,1.0885
"1.098/644.01589",0.47053,-1.0876
"0.895/441.17616",2.0966,1.068
"1.149/1064.16778",0.47948,-1.0604
"3.119/609.34971",2.0846,1.0598
"5.850/761.46096",2.0658,1.0467
"3.240/756.45235",2.0523,1.0372
"1.173/535.18923",0.48744,-1.0367
"2.777/929.29251",2.0422,1.0301
"3.240/794.40857",2.0361,1.0258
"3.613/352.24929",0.49427,-1.0166
"1.330/190.07132",0.49445,-1.0161
"0.819/509.02609",2.0202,1.0145
"2.830/946.93346",2.0122,1.0088
"2.758/421.53237",2.0119,1.0085
"1.236/170.07826",2.0108,1.0078
"0.866/586.19185",2.0096,1.0069
"3.239/378.73031",2.009,1.0065
