Metabolite Clone1 Clone2 log2FC plotContrast
0.941/698.07990 AC9.1 AC9.3 0.10936 "AC9.1 vs AC9.3"
0.941/698.07990 AC9.2 AC9.3 0.11204 "AC9.2 vs AC9.3"
0.941/698.07990 AC9.1 AC9.2 -0.0026825 "AC9.1 vs AC9.2"
0.605/699.02363 AC9.1 E30 -0.20891 "AC9.1 vs E30"
0.605/699.02363 AC9.2 E30 -0.015122 "AC9.2 vs E30"
0.605/699.02363 AC9.3 E30 0.24394 "AC9.3 vs E30"
0.605/699.02363 AC9.1 AC9.3 -0.45285 "AC9.1 vs AC9.3"
0.605/699.02363 AC9.2 AC9.3 -0.25907 "AC9.2 vs AC9.3"
0.605/699.02363 AC9.1 AC9.2 -0.19378 "AC9.1 vs AC9.2"
0.940/699.56990 AC9.1 E30 -0.080706 "AC9.1 vs E30"
0.940/699.56990 AC9.2 E30 0.023168 "AC9.2 vs E30"
0.940/699.56990 AC9.3 E30 -0.23114 "AC9.3 vs E30"
0.940/699.56990 AC9.1 AC9.3 0.15044 "AC9.1 vs AC9.3"
0.940/699.56990 AC9.2 AC9.3 0.25431 "AC9.2 vs AC9.3"
0.940/699.56990 AC9.1 AC9.2 -0.10387 "AC9.1 vs AC9.2"
0.941/700.07044 AC9.1 E30 -0.1079 "AC9.1 vs E30"
0.941/700.07044 AC9.2 E30 -0.060358 "AC9.2 vs E30"
0.941/700.07044 AC9.3 E30 -0.16766 "AC9.3 vs E30"
0.941/700.07044 AC9.1 AC9.3 0.059754 "AC9.1 vs AC9.3"
0.941/700.07044 AC9.2 AC9.3 0.1073 "AC9.2 vs AC9.3"
0.941/700.07044 AC9.1 AC9.2 -0.047545 "AC9.1 vs AC9.2"
0.590/700.14166 AC9.1 E30 -0.20026 "AC9.1 vs E30"
0.590/700.14166 AC9.2 E30 -0.3452 "AC9.2 vs E30"
0.590/700.14166 AC9.3 E30 -0.55379 "AC9.3 vs E30"
0.590/700.14166 AC9.1 AC9.3 0.35353 "AC9.1 vs AC9.3"
0.590/700.14166 AC9.2 AC9.3 0.20859 "AC9.2 vs AC9.3"
0.590/700.14166 AC9.1 AC9.2 0.14494 "AC9.1 vs AC9.2"
0.723/700.16886 AC9.1 E30 -0.3367 "AC9.1 vs E30"
0.723/700.16886 AC9.2 E30 0.36727 "AC9.2 vs E30"
0.723/700.16886 AC9.3 E30 -1.9802 "AC9.3 vs E30"
0.723/700.16886 AC9.1 AC9.3 1.6435 "AC9.1 vs AC9.3"
0.723/700.16886 AC9.2 AC9.3 2.3475 "AC9.2 vs AC9.3"
0.723/700.16886 AC9.1 AC9.2 -0.70397 "AC9.1 vs AC9.2"
0.797/700.30333 AC9.1 E30 0.21698 "AC9.1 vs E30"
0.797/700.30333 AC9.2 E30 0.85137 "AC9.2 vs E30"
0.797/700.30333 AC9.3 E30 -0.79801 "AC9.3 vs E30"
0.797/700.30333 AC9.1 AC9.3 1.015 "AC9.1 vs AC9.3"
0.797/700.30333 AC9.2 AC9.3 1.6494 "AC9.2 vs AC9.3"
0.797/700.30333 AC9.1 AC9.2 -0.63439 "AC9.1 vs AC9.2"
2.736/700.83457 AC9.1 E30 1.5294 "AC9.1 vs E30"
2.736/700.83457 AC9.2 E30 -10.825 "AC9.2 vs E30"
2.736/700.83457 AC9.3 E30 1.8105 "AC9.3 vs E30"
2.736/700.83457 AC9.1 AC9.3 -0.28117 "AC9.1 vs AC9.3"
2.736/700.83457 AC9.2 AC9.3 -12.636 "AC9.2 vs AC9.3"
2.736/700.83457 AC9.1 AC9.2 12.355 "AC9.1 vs AC9.2"
0.889/700.95110 AC9.1 E30 0.078464 "AC9.1 vs E30"
0.889/700.95110 AC9.2 E30 -0.47747 "AC9.2 vs E30"
0.889/700.95110 AC9.3 E30 -0.98279 "AC9.3 vs E30"
0.889/700.95110 AC9.1 AC9.3 1.0613 "AC9.1 vs AC9.3"
0.889/700.95110 AC9.2 AC9.3 0.50532 "AC9.2 vs AC9.3"
0.889/700.95110 AC9.1 AC9.2 0.55593 "AC9.1 vs AC9.2"
1.655/701.19097 AC9.1 E30 -0.84813 "AC9.1 vs E30"
1.655/701.19097 AC9.2 E30 -0.5137 "AC9.2 vs E30"
1.655/701.19097 AC9.3 E30 0.75646 "AC9.3 vs E30"
1.655/701.19097 AC9.1 AC9.3 -1.6046 "AC9.1 vs AC9.3"
1.655/701.19097 AC9.2 AC9.3 -1.2702 "AC9.2 vs AC9.3"
1.655/701.19097 AC9.1 AC9.2 -0.33443 "AC9.1 vs AC9.2"
1.425/701.19228 AC9.1 E30 -0.77123 "AC9.1 vs E30"
1.425/701.19228 AC9.2 E30 -0.62311 "AC9.2 vs E30"
1.425/701.19228 AC9.3 E30 0.81419 "AC9.3 vs E30"
1.425/701.19228 AC9.1 AC9.3 -1.5854 "AC9.1 vs AC9.3"
1.425/701.19228 AC9.2 AC9.3 -1.4373 "AC9.2 vs AC9.3"
1.425/701.19228 AC9.1 AC9.2 -0.14812 "AC9.1 vs AC9.2"
0.960/701.19324 AC9.1 E30 -0.94413 "AC9.1 vs E30"
0.960/701.19324 AC9.2 E30 -0.9942 "AC9.2 vs E30"
0.960/701.19324 AC9.3 E30 -0.48193 "AC9.3 vs E30"
0.960/701.19324 AC9.1 AC9.3 -0.4622 "AC9.1 vs AC9.3"
0.960/701.19324 AC9.2 AC9.3 -0.51226 "AC9.2 vs AC9.3"
0.960/701.19324 AC9.1 AC9.2 0.050061 "AC9.1 vs AC9.2"
1.040/701.28912 AC9.1 E30 1.6503 "AC9.1 vs E30"
1.040/701.28912 AC9.2 E30 1.6566 "AC9.2 vs E30"
1.040/701.28912 AC9.3 E30 -0.57785 "AC9.3 vs E30"
1.040/701.28912 AC9.1 AC9.3 2.2281 "AC9.1 vs AC9.3"
1.040/701.28912 AC9.2 AC9.3 2.2344 "AC9.2 vs AC9.3"
1.040/701.28912 AC9.1 AC9.2 -0.0063101 "AC9.1 vs AC9.2"
0.985/702.00691 AC9.1 E30 -0.028638 "AC9.1 vs E30"
0.985/702.00691 AC9.2 E30 -0.16493 "AC9.2 vs E30"
0.985/702.00691 AC9.3 E30 -0.03277 "AC9.3 vs E30"
0.985/702.00691 AC9.1 AC9.3 0.0041319 "AC9.1 vs AC9.3"
0.985/702.00691 AC9.2 AC9.3 -0.13216 "AC9.2 vs AC9.3"
0.985/702.00691 AC9.1 AC9.2 0.13629 "AC9.1 vs AC9.2"
0.944/702.07172 AC9.1 E30 -0.263 "AC9.1 vs E30"
0.944/702.07172 AC9.2 E30 -0.018277 "AC9.2 vs E30"
0.944/702.07172 AC9.3 E30 -0.22862 "AC9.3 vs E30"
0.944/702.07172 AC9.1 AC9.3 -0.034381 "AC9.1 vs AC9.3"
0.944/702.07172 AC9.2 AC9.3 0.21035 "AC9.2 vs AC9.3"
0.944/702.07172 AC9.1 AC9.2 -0.24473 "AC9.1 vs AC9.2"
0.594/702.15445 AC9.1 E30 -0.16185 "AC9.1 vs E30"
0.594/702.15445 AC9.2 E30 -0.34124 "AC9.2 vs E30"
0.594/702.15445 AC9.3 E30 0.10001 "AC9.3 vs E30"
0.594/702.15445 AC9.1 AC9.3 -0.26185 "AC9.1 vs AC9.3"
0.594/702.15445 AC9.2 AC9.3 -0.44125 "AC9.2 vs AC9.3"
0.594/702.15445 AC9.1 AC9.2 0.17939 "AC9.1 vs AC9.2"
1.652/702.19121 AC9.1 E30 -0.93965 "AC9.1 vs E30"
1.652/702.19121 AC9.2 E30 -0.49747 "AC9.2 vs E30"
1.652/702.19121 AC9.3 E30 0.68171 "AC9.3 vs E30"
1.652/702.19121 AC9.1 AC9.3 -1.6214 "AC9.1 vs AC9.3"
1.652/702.19121 AC9.2 AC9.3 -1.1792 "AC9.2 vs AC9.3"
1.652/702.19121 AC9.1 AC9.2 -0.44218 "AC9.1 vs AC9.2"
0.888/702.95144 AC9.1 E30 -0.17398 "AC9.1 vs E30"
0.888/702.95144 AC9.2 E30 -0.5504 "AC9.2 vs E30"
0.888/702.95144 AC9.3 E30 -0.89937 "AC9.3 vs E30"
0.888/702.95144 AC9.1 AC9.3 0.72539 "AC9.1 vs AC9.3"
0.888/702.95144 AC9.2 AC9.3 0.34897 "AC9.2 vs AC9.3"
0.888/702.95144 AC9.1 AC9.2 0.37642 "AC9.1 vs AC9.2"
0.578/703.05383 AC9.1 E30 0.17574 "AC9.1 vs E30"
0.578/703.05383 AC9.2 E30 -0.50109 "AC9.2 vs E30"
0.578/703.05383 AC9.3 E30 -0.35706 "AC9.3 vs E30"
0.578/703.05383 AC9.1 AC9.3 0.5328 "AC9.1 vs AC9.3"
0.578/703.05383 AC9.2 AC9.3 -0.14403 "AC9.2 vs AC9.3"
0.578/703.05383 AC9.1 AC9.2 0.67683 "AC9.1 vs AC9.2"
2.135/703.16825 AC9.1 E30 -1.2584 "AC9.1 vs E30"
2.135/703.16825 AC9.2 E30 -1.1057 "AC9.2 vs E30"
2.135/703.16825 AC9.3 E30 0.15979 "AC9.3 vs E30"
2.135/703.16825 AC9.1 AC9.3 -1.4182 "AC9.1 vs AC9.3"
2.135/703.16825 AC9.2 AC9.3 -1.2655 "AC9.2 vs AC9.3"
2.135/703.16825 AC9.1 AC9.2 -0.15273 "AC9.1 vs AC9.2"
1.425/703.18749 AC9.1 E30 -0.7711 "AC9.1 vs E30"
1.425/703.18749 AC9.2 E30 -0.41009 "AC9.2 vs E30"
1.425/703.18749 AC9.3 E30 1.0078 "AC9.3 vs E30"
1.425/703.18749 AC9.1 AC9.3 -1.7789 "AC9.1 vs AC9.3"
1.425/703.18749 AC9.2 AC9.3 -1.4179 "AC9.2 vs AC9.3"
1.425/703.18749 AC9.1 AC9.2 -0.36101 "AC9.1 vs AC9.2"
1.656/703.18895 AC9.1 E30 -0.5428 "AC9.1 vs E30"
1.656/703.18895 AC9.2 E30 -0.26938 "AC9.2 vs E30"
1.656/703.18895 AC9.3 E30 0.8597 "AC9.3 vs E30"
1.656/703.18895 AC9.1 AC9.3 -1.4025 "AC9.1 vs AC9.3"
1.656/703.18895 AC9.2 AC9.3 -1.1291 "AC9.2 vs AC9.3"
1.656/703.18895 AC9.1 AC9.2 -0.27342 "AC9.1 vs AC9.2"
2.410/703.36681 AC9.1 E30 2.2595 "AC9.1 vs E30"
2.410/703.36681 AC9.2 E30 2.4107 "AC9.2 vs E30"
2.410/703.36681 AC9.3 E30 1.2806 "AC9.3 vs E30"
2.410/703.36681 AC9.1 AC9.3 0.9789 "AC9.1 vs AC9.3"
2.410/703.36681 AC9.2 AC9.3 1.1301 "AC9.2 vs AC9.3"
2.410/703.36681 AC9.1 AC9.2 -0.1512 "AC9.1 vs AC9.2"
0.769/704.21707 AC9.1 E30 -0.74076 "AC9.1 vs E30"
0.769/704.21707 AC9.2 E30 -0.46922 "AC9.2 vs E30"
0.769/704.21707 AC9.3 E30 0.43033 "AC9.3 vs E30"
0.769/704.21707 AC9.1 AC9.3 -1.1711 "AC9.1 vs AC9.3"
0.769/704.21707 AC9.2 AC9.3 -0.89955 "AC9.2 vs AC9.3"
0.769/704.21707 AC9.1 AC9.2 -0.27155 "AC9.1 vs AC9.2"
1.259/705.00251 AC9.1 E30 0.0011118 "AC9.1 vs E30"
1.259/705.00251 AC9.2 E30 0.06673 "AC9.2 vs E30"
1.259/705.00251 AC9.3 E30 -0.08673 "AC9.3 vs E30"
1.259/705.00251 AC9.1 AC9.3 0.087841 "AC9.1 vs AC9.3"
1.259/705.00251 AC9.2 AC9.3 0.15346 "AC9.2 vs AC9.3"
1.259/705.00251 AC9.1 AC9.2 -0.065618 "AC9.1 vs AC9.2"
0.460/705.98565 AC9.1 E30 1.6885 "AC9.1 vs E30"
0.460/705.98565 AC9.2 E30 1.8859 "AC9.2 vs E30"
0.460/705.98565 AC9.3 E30 1.8614 "AC9.3 vs E30"
0.460/705.98565 AC9.1 AC9.3 -0.17287 "AC9.1 vs AC9.3"
0.460/705.98565 AC9.2 AC9.3 0.024489 "AC9.2 vs AC9.3"
0.460/705.98565 AC9.1 AC9.2 -0.19736 "AC9.1 vs AC9.2"
0.889/706.13065 AC9.1 E30 -0.32229 "AC9.1 vs E30"
0.889/706.13065 AC9.2 E30 -0.43412 "AC9.2 vs E30"
0.889/706.13065 AC9.3 E30 -1.1482 "AC9.3 vs E30"
0.889/706.13065 AC9.1 AC9.3 0.82594 "AC9.1 vs AC9.3"
0.889/706.13065 AC9.2 AC9.3 0.71411 "AC9.2 vs AC9.3"
0.889/706.13065 AC9.1 AC9.2 0.11183 "AC9.1 vs AC9.2"
0.885/706.96088 AC9.1 E30 0.49768 "AC9.1 vs E30"
0.885/706.96088 AC9.2 E30 0.1704 "AC9.2 vs E30"
0.885/706.96088 AC9.3 E30 -0.26197 "AC9.3 vs E30"
0.885/706.96088 AC9.1 AC9.3 0.75965 "AC9.1 vs AC9.3"
0.885/706.96088 AC9.2 AC9.3 0.43237 "AC9.2 vs AC9.3"
0.885/706.96088 AC9.1 AC9.2 0.32728 "AC9.1 vs AC9.2"
1.261/706.99635 AC9.1 E30 0.082389 "AC9.1 vs E30"
1.261/706.99635 AC9.2 E30 -0.29786 "AC9.2 vs E30"
1.261/706.99635 AC9.3 E30 -0.12439 "AC9.3 vs E30"
1.261/706.99635 AC9.1 AC9.3 0.20678 "AC9.1 vs AC9.3"
1.261/706.99635 AC9.2 AC9.3 -0.17346 "AC9.2 vs AC9.3"
1.261/706.99635 AC9.1 AC9.2 0.38025 "AC9.1 vs AC9.2"
0.885/707.11843 AC9.1 E30 0.1177 "AC9.1 vs E30"
0.885/707.11843 AC9.2 E30 -0.19291 "AC9.2 vs E30"
0.885/707.11843 AC9.3 E30 -1.4168 "AC9.3 vs E30"
0.885/707.11843 AC9.1 AC9.3 1.5345 "AC9.1 vs AC9.3"
0.885/707.11843 AC9.2 AC9.3 1.2239 "AC9.2 vs AC9.3"
0.885/707.11843 AC9.1 AC9.2 0.31061 "AC9.1 vs AC9.2"
2.148/707.22488 AC9.1 E30 -1.2766 "AC9.1 vs E30"
2.148/707.22488 AC9.2 E30 -1.3572 "AC9.2 vs E30"
2.148/707.22488 AC9.3 E30 -0.10985 "AC9.3 vs E30"
2.148/707.22488 AC9.1 AC9.3 -1.1668 "AC9.1 vs AC9.3"
2.148/707.22488 AC9.2 AC9.3 -1.2473 "AC9.2 vs AC9.3"
2.148/707.22488 AC9.1 AC9.2 0.080533 "AC9.1 vs AC9.2"
0.619/708.13812 AC9.1 E30 -0.10741 "AC9.1 vs E30"
0.619/708.13812 AC9.2 E30 -0.075928 "AC9.2 vs E30"
0.619/708.13812 AC9.3 E30 -0.6278 "AC9.3 vs E30"
0.619/708.13812 AC9.1 AC9.3 0.52039 "AC9.1 vs AC9.3"
0.619/708.13812 AC9.2 AC9.3 0.55187 "AC9.2 vs AC9.3"
0.619/708.13812 AC9.1 AC9.2 -0.03148 "AC9.1 vs AC9.2"
0.886/709.01612 AC9.1 E30 0.35454 "AC9.1 vs E30"
0.886/709.01612 AC9.2 E30 0.027961 "AC9.2 vs E30"
0.886/709.01612 AC9.3 E30 -0.61187 "AC9.3 vs E30"
0.886/709.01612 AC9.1 AC9.3 0.96641 "AC9.1 vs AC9.3"
0.886/709.01612 AC9.2 AC9.3 0.63983 "AC9.2 vs AC9.3"
0.886/709.01612 AC9.1 AC9.2 0.32657 "AC9.1 vs AC9.2"
0.577/709.06254 AC9.1 E30 -0.068822 "AC9.1 vs E30"
0.577/709.06254 AC9.2 E30 -0.088604 "AC9.2 vs E30"
0.577/709.06254 AC9.3 E30 0.14456 "AC9.3 vs E30"
0.577/709.06254 AC9.1 AC9.3 -0.21338 "AC9.1 vs AC9.3"
0.577/709.06254 AC9.2 AC9.3 -0.23316 "AC9.2 vs AC9.3"
0.577/709.06254 AC9.1 AC9.2 0.019782 "AC9.1 vs AC9.2"
0.969/709.90184 AC9.1 E30 -0.29504 "AC9.1 vs E30"
0.969/709.90184 AC9.2 E30 -0.47553 "AC9.2 vs E30"
0.969/709.90184 AC9.3 E30 -0.057309 "AC9.3 vs E30"
0.969/709.90184 AC9.1 AC9.3 -0.23773 "AC9.1 vs AC9.3"
0.969/709.90184 AC9.2 AC9.3 -0.41822 "AC9.2 vs AC9.3"
0.969/709.90184 AC9.1 AC9.2 0.1805 "AC9.1 vs AC9.2"
0.942/710.06806 AC9.1 E30 -0.020853 "AC9.1 vs E30"
0.942/710.06806 AC9.2 E30 -0.1236 "AC9.2 vs E30"
0.942/710.06806 AC9.3 E30 -0.071292 "AC9.3 vs E30"
0.942/710.06806 AC9.1 AC9.3 0.05044 "AC9.1 vs AC9.3"
0.942/710.06806 AC9.2 AC9.3 -0.052307 "AC9.2 vs AC9.3"
0.942/710.06806 AC9.1 AC9.2 0.10275 "AC9.1 vs AC9.2"
0.785/710.16279 AC9.1 E30 0.064501 "AC9.1 vs E30"
0.785/710.16279 AC9.2 E30 -0.038994 "AC9.2 vs E30"
0.785/710.16279 AC9.3 E30 -0.77986 "AC9.3 vs E30"
0.785/710.16279 AC9.1 AC9.3 0.84436 "AC9.1 vs AC9.3"
0.785/710.16279 AC9.2 AC9.3 0.74087 "AC9.2 vs AC9.3"
0.785/710.16279 AC9.1 AC9.2 0.1035 "AC9.1 vs AC9.2"
0.777/710.18745 AC9.1 E30 -2.3062 "AC9.1 vs E30"
0.777/710.18745 AC9.2 E30 -2.2778 "AC9.2 vs E30"
0.777/710.18745 AC9.3 E30 0.36436 "AC9.3 vs E30"
0.777/710.18745 AC9.1 AC9.3 -2.6706 "AC9.1 vs AC9.3"
0.777/710.18745 AC9.2 AC9.3 -2.6421 "AC9.2 vs AC9.3"
0.777/710.18745 AC9.1 AC9.2 -0.028444 "AC9.1 vs AC9.2"
0.630/710.22719 AC9.1 E30 3.4929 "AC9.1 vs E30"
0.630/710.22719 AC9.2 E30 3.028 "AC9.2 vs E30"
0.630/710.22719 AC9.3 E30 3.5628 "AC9.3 vs E30"
0.630/710.22719 AC9.1 AC9.3 -0.069978 "AC9.1 vs AC9.3"
0.630/710.22719 AC9.2 AC9.3 -0.53489 "AC9.2 vs AC9.3"
0.630/710.22719 AC9.1 AC9.2 0.46491 "AC9.1 vs AC9.2"
0.612/710.96506 AC9.1 E30 -0.26221 "AC9.1 vs E30"
0.612/710.96506 AC9.2 E30 0.0039509 "AC9.2 vs E30"
0.612/710.96506 AC9.3 E30 0.21989 "AC9.3 vs E30"
0.612/710.96506 AC9.1 AC9.3 -0.4821 "AC9.1 vs AC9.3"
0.612/710.96506 AC9.2 AC9.3 -0.21594 "AC9.2 vs AC9.3"
0.612/710.96506 AC9.1 AC9.2 -0.26616 "AC9.1 vs AC9.2"
0.885/711.01517 AC9.1 E30 0.66251 "AC9.1 vs E30"
0.885/711.01517 AC9.2 E30 0.36536 "AC9.2 vs E30"
0.885/711.01517 AC9.3 E30 -0.50088 "AC9.3 vs E30"
0.885/711.01517 AC9.1 AC9.3 1.1634 "AC9.1 vs AC9.3"
0.885/711.01517 AC9.2 AC9.3 0.86624 "AC9.2 vs AC9.3"
0.885/711.01517 AC9.1 AC9.2 0.29716 "AC9.1 vs AC9.2"
2.227/711.82022 AC9.1 E30 2.4273 "AC9.1 vs E30"
2.227/711.82022 AC9.2 E30 2.0631 "AC9.2 vs E30"
2.227/711.82022 AC9.3 E30 -1.1513 "AC9.3 vs E30"
2.227/711.82022 AC9.1 AC9.3 3.5787 "AC9.1 vs AC9.3"
2.227/711.82022 AC9.2 AC9.3 3.2144 "AC9.2 vs AC9.3"
2.227/711.82022 AC9.1 AC9.2 0.36422 "AC9.1 vs AC9.2"
0.973/711.89761 AC9.1 E30 -0.23559 "AC9.1 vs E30"
0.973/711.89761 AC9.2 E30 -0.37251 "AC9.2 vs E30"
0.973/711.89761 AC9.3 E30 -0.056072 "AC9.3 vs E30"
0.973/711.89761 AC9.1 AC9.3 -0.17952 "AC9.1 vs AC9.3"
0.973/711.89761 AC9.2 AC9.3 -0.31644 "AC9.2 vs AC9.3"
0.973/711.89761 AC9.1 AC9.2 0.13692 "AC9.1 vs AC9.2"
0.598/712.11518 AC9.1 E30 -0.42526 "AC9.1 vs E30"
0.598/712.11518 AC9.2 E30 -0.2501 "AC9.2 vs E30"
0.598/712.11518 AC9.3 E30 -0.82217 "AC9.3 vs E30"
0.598/712.11518 AC9.1 AC9.3 0.39692 "AC9.1 vs AC9.3"
0.598/712.11518 AC9.2 AC9.3 0.57208 "AC9.2 vs AC9.3"
0.598/712.11518 AC9.1 AC9.2 -0.17516 "AC9.1 vs AC9.2"
0.597/712.21249 AC9.1 E30 -4.2026 "AC9.1 vs E30"
0.597/712.21249 AC9.2 E30 -2.0001 "AC9.2 vs E30"
0.597/712.21249 AC9.3 E30 -1.5339 "AC9.3 vs E30"
0.597/712.21249 AC9.1 AC9.3 -2.6686 "AC9.1 vs AC9.3"
0.597/712.21249 AC9.2 AC9.3 -0.46617 "AC9.2 vs AC9.3"
0.597/712.21249 AC9.1 AC9.2 -2.2024 "AC9.1 vs AC9.2"
0.877/713.04499 AC9.1 E30 0.2207 "AC9.1 vs E30"
0.877/713.04499 AC9.2 E30 -0.36117 "AC9.2 vs E30"
0.877/713.04499 AC9.3 E30 -0.85546 "AC9.3 vs E30"
0.877/713.04499 AC9.1 AC9.3 1.0762 "AC9.1 vs AC9.3"
0.877/713.04499 AC9.2 AC9.3 0.49429 "AC9.2 vs AC9.3"
0.877/713.04499 AC9.1 AC9.2 0.58186 "AC9.1 vs AC9.2"
0.681/713.23247 AC9.1 E30 -3.5105 "AC9.1 vs E30"
0.681/713.23247 AC9.2 E30 -1.4944 "AC9.2 vs E30"
0.681/713.23247 AC9.3 E30 -1.5066 "AC9.3 vs E30"
0.681/713.23247 AC9.1 AC9.3 -2.0039 "AC9.1 vs AC9.3"
0.681/713.23247 AC9.2 AC9.3 0.012205 "AC9.2 vs AC9.3"
0.681/713.23247 AC9.1 AC9.2 -2.0161 "AC9.1 vs AC9.2"
0.677/714.21585 AC9.1 E30 -3.2176 "AC9.1 vs E30"
0.677/714.21585 AC9.2 E30 -1.6994 "AC9.2 vs E30"
0.677/714.21585 AC9.3 E30 -2.073 "AC9.3 vs E30"
0.677/714.21585 AC9.1 AC9.3 -1.1446 "AC9.1 vs AC9.3"
0.677/714.21585 AC9.2 AC9.3 0.3736 "AC9.2 vs AC9.3"
0.677/714.21585 AC9.1 AC9.2 -1.5182 "AC9.1 vs AC9.2"
2.152/714.36642 AC9.1 E30 -0.13816 "AC9.1 vs E30"
2.152/714.36642 AC9.2 E30 1.2076 "AC9.2 vs E30"
2.152/714.36642 AC9.3 E30 1.1789 "AC9.3 vs E30"
2.152/714.36642 AC9.1 AC9.3 -1.3171 "AC9.1 vs AC9.3"
2.152/714.36642 AC9.2 AC9.3 0.028684 "AC9.2 vs AC9.3"
2.152/714.36642 AC9.1 AC9.2 -1.3458 "AC9.1 vs AC9.2"
0.610/714.99996 AC9.1 E30 -0.2641 "AC9.1 vs E30"
0.610/714.99996 AC9.2 E30 -0.35734 "AC9.2 vs E30"
0.610/714.99996 AC9.3 E30 -0.13152 "AC9.3 vs E30"
0.610/714.99996 AC9.1 AC9.3 -0.13259 "AC9.1 vs AC9.3"
0.610/714.99996 AC9.2 AC9.3 -0.22582 "AC9.2 vs AC9.3"
0.610/714.99996 AC9.1 AC9.2 0.093233 "AC9.1 vs AC9.2"
0.877/715.04290 AC9.1 E30 1.0176 "AC9.1 vs E30"
0.877/715.04290 AC9.2 E30 0.39419 "AC9.2 vs E30"
0.877/715.04290 AC9.3 E30 0.03989 "AC9.3 vs E30"
0.877/715.04290 AC9.1 AC9.3 0.97768 "AC9.1 vs AC9.3"
0.877/715.04290 AC9.2 AC9.3 0.3543 "AC9.2 vs AC9.3"
0.877/715.04290 AC9.1 AC9.2 0.62338 "AC9.1 vs AC9.2"
0.452/715.09274 AC9.1 E30 0.37219 "AC9.1 vs E30"
0.452/715.09274 AC9.2 E30 0.69897 "AC9.2 vs E30"
0.452/715.09274 AC9.3 E30 0.77772 "AC9.3 vs E30"
0.452/715.09274 AC9.1 AC9.3 -0.40554 "AC9.1 vs AC9.3"
0.452/715.09274 AC9.2 AC9.3 -0.078753 "AC9.2 vs AC9.3"
0.452/715.09274 AC9.1 AC9.2 -0.32678 "AC9.1 vs AC9.2"
0.670/715.10009 AC9.1 E30 -0.11474 "AC9.1 vs E30"
0.670/715.10009 AC9.2 E30 -0.064045 "AC9.2 vs E30"
0.670/715.10009 AC9.3 E30 -0.31201 "AC9.3 vs E30"
0.670/715.10009 AC9.1 AC9.3 0.19727 "AC9.1 vs AC9.3"
0.670/715.10009 AC9.2 AC9.3 0.24796 "AC9.2 vs AC9.3"
0.670/715.10009 AC9.1 AC9.2 -0.050695 "AC9.1 vs AC9.2"
0.780/715.20794 AC9.1 E30 -1.4694 "AC9.1 vs E30"
0.780/715.20794 AC9.2 E30 -0.95974 "AC9.2 vs E30"
0.780/715.20794 AC9.3 E30 0.50634 "AC9.3 vs E30"
0.780/715.20794 AC9.1 AC9.3 -1.9757 "AC9.1 vs AC9.3"
0.780/715.20794 AC9.2 AC9.3 -1.4661 "AC9.2 vs AC9.3"
0.780/715.20794 AC9.1 AC9.2 -0.50967 "AC9.1 vs AC9.2"
2.127/715.20926 AC9.1 E30 -0.61357 "AC9.1 vs E30"
2.127/715.20926 AC9.2 E30 -0.42166 "AC9.2 vs E30"
2.127/715.20926 AC9.3 E30 0.30265 "AC9.3 vs E30"
2.127/715.20926 AC9.1 AC9.3 -0.91622 "AC9.1 vs AC9.3"
2.127/715.20926 AC9.2 AC9.3 -0.72431 "AC9.2 vs AC9.3"
2.127/715.20926 AC9.1 AC9.2 -0.19191 "AC9.1 vs AC9.2"
1.039/715.28275 AC9.1 E30 1.5634 "AC9.1 vs E30"
1.039/715.28275 AC9.2 E30 1.4931 "AC9.2 vs E30"
1.039/715.28275 AC9.3 E30 -0.95043 "AC9.3 vs E30"
1.039/715.28275 AC9.1 AC9.3 2.5138 "AC9.1 vs AC9.3"
1.039/715.28275 AC9.2 AC9.3 2.4436 "AC9.2 vs AC9.3"
1.039/715.28275 AC9.1 AC9.2 0.070233 "AC9.1 vs AC9.2"
4.993/715.45633 AC9.1 E30 3.2201 "AC9.1 vs E30"
4.993/715.45633 AC9.2 E30 4.3817 "AC9.2 vs E30"
4.993/715.45633 AC9.3 E30 2.4959 "AC9.3 vs E30"
4.993/715.45633 AC9.1 AC9.3 0.72421 "AC9.1 vs AC9.3"
4.993/715.45633 AC9.2 AC9.3 1.8858 "AC9.2 vs AC9.3"
4.993/715.45633 AC9.1 AC9.2 -1.1616 "AC9.1 vs AC9.2"
0.670/716.10088 AC9.1 E30 0.021623 "AC9.1 vs E30"
0.670/716.10088 AC9.2 E30 -0.059413 "AC9.2 vs E30"
0.670/716.10088 AC9.3 E30 -0.168 "AC9.3 vs E30"
0.670/716.10088 AC9.1 AC9.3 0.18963 "AC9.1 vs AC9.3"
0.670/716.10088 AC9.2 AC9.3 0.10859 "AC9.2 vs AC9.3"
0.670/716.10088 AC9.1 AC9.2 0.081036 "AC9.1 vs AC9.2"
0.802/716.11192 AC9.1 E30 -0.58611 "AC9.1 vs E30"
0.802/716.11192 AC9.2 E30 -0.64264 "AC9.2 vs E30"
0.802/716.11192 AC9.3 E30 -1.4968 "AC9.3 vs E30"
0.802/716.11192 AC9.1 AC9.3 0.91073 "AC9.1 vs AC9.3"
0.802/716.11192 AC9.2 AC9.3 0.85419 "AC9.2 vs AC9.3"
0.802/716.11192 AC9.1 AC9.2 0.056536 "AC9.1 vs AC9.2"
2.124/717.20627 AC9.1 E30 -0.81525 "AC9.1 vs E30"
2.124/717.20627 AC9.2 E30 -0.55666 "AC9.2 vs E30"
