"","Fold Change","log2(FC)"
"0.865/403.12690",5.0754,2.3435
"2.926/719.37751",0.2001,-2.3212
"0.832/129.01836",4.8885,2.2894
"2.758/799.56594",0.22409,-2.1579
"2.747/735.68937",0.22507,-2.1516
"3.119/573.83266",4.3983,2.1369
"2.723/765.36302",4.3559,2.123
"3.144/452.25314",0.23215,-2.1069
"2.793/986.75204",0.24038,-2.0566
"3.109/446.70775",0.24874,-2.0073
"2.793/1151.04330",0.25058,-1.9967
"3.201/843.48618",3.9748,1.9909
"2.755/666.47036",0.25532,-1.9696
"3.038/384.70769",3.9097,1.9671
"2.785/1081.17557",0.25788,-1.9552
"0.864/269.08891",3.806,1.9283
"2.740/450.75138",0.26315,-1.926
"5.523/809.46209",3.7337,1.9006
"2.747/736.02369",0.26831,-1.898
"2.972/732.32578",3.7015,1.8881
"2.784/1081.51121",0.27174,-1.8797
"2.790/926.72281",0.27257,-1.8753
"2.787/927.00853",0.27931,-1.84
"2.758/799.96921",0.28029,-1.835
"2.885/523.95376",0.28479,-1.8121
"2.758/799.76804",0.28525,-1.8097
"2.783/865.65622",0.28807,-1.7955
"2.790/767.80201",0.28912,-1.7903
"3.449/565.79860",0.29098,-1.781
"3.566/650.85317",0.29134,-1.7792
"2.756/890.44150",3.4134,1.7712
"2.884/785.42599",0.29306,-1.7707
"2.858/470.73066",0.29386,-1.7668
"2.730/548.75232",3.3301,1.7356
"2.787/721.34015",0.30603,-1.7083
"2.765/351.64953",3.2008,1.6784
"2.794/987.03631",0.3153,-1.6652
"2.775/813.00618",0.31714,-1.6568
"2.756/445.72661",3.1361,1.649
"2.783/989.17851",0.3207,-1.6407
"2.830/946.93346",3.1058,1.635
"2.844/632.32577",0.32344,-1.6284
"2.885/524.62139",0.32721,-1.6117
"2.704/463.57460",2.9255,1.5487
"2.704/694.85754",2.9067,1.5394
"2.830/529.61921",0.3453,-1.5341
"2.773/722.78499",0.34591,-1.5315
"1.485/256.10443",2.8903,1.5312
"0.765/231.94435",0.35026,-1.5135
"2.266/435.26857",0.35802,-1.4819
"1.444/664.23209",0.35817,-1.4813
"2.792/1151.54207",0.372,-1.4266
"2.776/929.72000",0.37933,-1.3985
"2.794/863.53252",0.38477,-1.3779
"2.717/307.12399",2.5848,1.3701
"2.834/833.47811",2.5798,1.3673
"2.792/863.78104",0.39146,-1.3531
"2.787/1081.34333",0.39954,-1.3236
"2.750/334.86883",2.4971,1.3202
"0.869/619.10687",0.4017,-1.3158
"3.043/999.58942",2.4732,1.3064
"2.774/1083.67424",0.40742,-1.2954
"2.856/761.88261",2.4537,1.295
"2.776/722.89562",0.41187,-1.2797
"2.731/344.45437",2.4088,1.2683
"2.731/458.60389",2.3937,1.2592
"1.202/521.17174",2.3516,1.2337
"0.866/586.19185",2.3507,1.2331
"3.613/352.24929",0.42621,-1.2303
"2.731/458.93777",2.3162,1.2118
"2.764/349.54522",2.2996,1.2014
"3.033/590.82405",0.43979,-1.1851
"0.880/367.14009",0.44044,-1.183
"0.877/104.10666",2.2641,1.1789
"1.459/405.28265",2.2584,1.1753
"0.866/769.26106",2.2566,1.1742
"2.776/719.41063",2.2348,1.1602
"2.776/813.25767",0.45303,-1.1423
"2.808/854.67958",0.45438,-1.138
"1.305/484.11728",0.45834,-1.1255
"4.727/611.19870",2.1752,1.1212
"2.869/860.38666",2.1698,1.1176
"3.240/756.45235",2.1676,1.1161
"2.869/430.69615",2.1236,1.0865
"3.044/500.29776",2.12,1.0841
"0.865/436.03949",0.47196,-1.0833
"1.184/651.11501",0.47305,-1.0799
"1.667/474.26816",2.1122,1.0787
"2.774/813.63210",0.47591,-1.0713
"3.240/794.40857",2.0961,1.0677
"3.234/627.41032",2.0875,1.0618
"1.457/288.20466",2.086,1.0607
"1.305/307.08547",0.48012,-1.0585
"2.903/901.17064",0.4868,-1.0386
"2.732/229.60098",2.0343,1.0245
"3.239/378.73031",2.0338,1.0242
"0.962/471.29114",0.49338,-1.0192
"1.669/237.63845",2.0118,1.0085
"2.920/425.73814",0.49859,-1.0041
"1.302/298.56984",0.49913,-1.0025
