AnalysisMode	Contrast	plotContrast	Metabolite	Ratio_Change	FoldChange	pValue	padj
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.152/869.27907	0.30920641726635645	-1.6933578336379396	0.008884297520661158	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.972/869.92177	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.679/871.11469	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.841/872.28267	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.676/873.00937	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.747/873.13667	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.132/873.33196	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	5.102/873.49898	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.952/876.10718	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	1.260/877.17096	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.737/877.23027	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.139/877.25166	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.344/878.36954	0.17242350788067753	-2.5359716128568803	2.0661157024793388e-4	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.652/879.42475	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.951/880.03684	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.224/880.06736	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.574/881.12144	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.219/882.11877	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	5.085/883.49027	2.2189541237717605	1.1498798405447697	0.13987603305785123	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.224/884.03606	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.666/884.12130	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	5.522/884.54765	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.106/885.22286	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.670/886.10269	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.113/886.29392	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	4.952/887.46554	2.1739594848245294	1.1203250537104876	0.16508264462809918	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.644/888.17041	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.266/888.42623	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.748/889.11458	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	5.110/889.47254	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.739/890.25595	2.301554336707772	1.2026085031194684	0.033884297520661154	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.739/890.58901	2.1631362909242733	1.1131245668468654	0.03987603305785124	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.727/892.08134	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.740/893.20791	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.744/894.59165	2.4354689018994096	1.284199561761018	0.021900826446280993	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.744/895.12309	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.223/896.03847	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.283/896.32445	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.610/897.00542	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.256/898.47499	0.3287241529786521	-1.6050506326816065	0.018388429752066116	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.741/899.20811	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.148/899.29115	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.944/900.03580	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.669/900.11058	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.260/900.48369	0.31033362439639517	-1.6881080747147643	0.01962809917355372	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.117/901.20172	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.658/902.10379	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.221/904.09852	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.735/908.05327	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.669/908.98661	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.114/909.26593	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.746/911.09981	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.277/911.20151	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.258/912.43130	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.960/914.05465	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.740/915.18887	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.147/917.28073	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.223/920.00477	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.222/920.07761	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.140/920.31161	0.4366048281887722	-1.1956000104462363	0.07892561983471075	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.218/921.99391	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.664/922.08629	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.231/923.42417	3.2755644629070546	1.7117435410520239	0.004545454545454545	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	4.952/925.47448	3.3127462362201503	1.7280276939807833	0.010537190082644627	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.141/926.81989	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.748/927.19780	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	5.087/927.48718	2.9953340200832965	1.5827168919116126	0.02603305785123967	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.741/931.16795	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.738/931.29236	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	4.977/933.55500	2.822715531183891	1.4970837435841298	0.03636363636363636	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.256/936.42877	0.34041076519488783	-1.5546514331640133	0.01384297520661157	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.744/936.48967	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.460/936.99287	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.741/937.17517	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.116/937.17616	0.4748459131478756	-1.074468658078732	0.0993801652892562	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.144/937.26295	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.119/939.17532	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.135/940.29841	0.3847780159589909	-1.3779017208650868	0.08450413223140496	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.222/942.06022	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.710/943.12064	2.2240525849906714	1.1531908992162778	0.08202479338842975	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.477/943.43640	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.933/943.62033	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.706/949.95475	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.705/950.12169	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.704/950.29146	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.459/952.98232	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.741/953.14665	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.741/953.27130	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.460/954.97653	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.702/956.95804	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.127/959.30953	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.937/962.59908	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.246/966.50669	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.944/967.25334	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.607/968.13707	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.741/969.25190	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.748/969.44028	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	4.983/969.53306	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.744/971.11975	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	5.168/971.55192	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.127/973.33845	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.135/973.82988	0.32427652620218317	-1.6247035014279145	0.05351239669421488	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.739/975.13860	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.107/979.16331	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.150/980.31741	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.769/981.08217	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.769/981.26229	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.777/981.35497	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.769/981.44418	2.0558286665996803	1.039720034888406	0.07458677685950413	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.944/981.58086	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.119/982.29286	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.608/984.12246	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.119/987.30228	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.127/989.32382	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.606/990.11265	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	4.981/993.58001	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.937/993.65791	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.127/995.28656	0.28724266298610546	-1.7996580521769703	0.01859504132231405	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.148/998.30640	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.139/1003.33860	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.939/1004.64963	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.609/1006.09139	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.747/1011.10573	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.135/1011.29717	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.607/1012.09594	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.937/1012.63607	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.494/1014.90498	3.2806408761302803	1.7139776741419785	0.01921487603305785	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.702/1015.48151	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.939/1015.64057	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.149/1016.29433	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.135/1019.83129	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.936/1022.62945	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	1.006/1023.23953	4.28126482510917	2.0980370787151426	0.001859504132231405	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.937/1023.63033	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.123/1025.30039	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.125/1026.30265	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.741/1027.20217	0.37332753197847085	-1.4214861871460986	0.022727272727272728	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.124/1027.29563	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.291/1027.45417	0.3365561363580906	-1.571080933615423	0.016115702479338842	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.608/1028.06949	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.703/1028.47136	2.3434037570671467	1.2286055449542712	0.033677685950413226	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.135/1028.87273	0.4578440741794555	-1.1270717448388652	0.10578512396694215	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.127/1031.35929	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.144/1032.31019	0.34922386136493266	-1.5177759577505772	0.07066115702479339	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.938/1033.62542	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.144/1039.31303	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.667/1040.17816	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.144/1041.30206	0.4802106034138508	-1.0582608351680798	0.11673553719008264	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.939/1041.61567	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.609/1044.04982	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.121/1044.38833	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.252/1045.46784	0.3179493691870414	-1.6531310483662707	0.012190082644628099	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.937/1049.59918	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.606/1050.05825	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.127/1052.31679	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.939/1052.60418	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.938/1060.59591	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.596/1061.25006	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.667/1062.15879	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.123/1063.25550	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.744/1065.55291	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.739/1065.71300	2.6364818273713277	1.3986140526056192	0.08636363636363636	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.743/1065.91558	2.4966016456061566	1.3199656451525623	0.05020661157024793	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.744/1067.69720	3.1503602465429053	1.6555168115281893	0.016735537190082646	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.738/1068.70782	2.0720940711644555	1.051089501538807	0.05413223140495868	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.738/1068.90881	2.0129584491770807	1.0093173929324517	0.053925619834710746	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.739/1069.30696	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.935/1070.59155	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.741/1071.51747	2.625714315044661	1.3927099555722393	0.01652892561983471	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.937/1071.59833	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.152/1072.83865	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.737/1075.70159	3.5063812928611955	1.8099828869730443	0.008057851239669421	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.740/1075.90528	3.172176451513245	1.665473022820866	0.011363636363636364	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.669/1078.13659	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.944/1079.08459	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.769/1079.19047	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.149/1079.33244	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.769/1079.38433	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.769/1079.59212	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.777/1079.78983	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.938/1080.08070	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.937/1081.11478	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.460/1082.02246	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.127/1082.34347	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.596/1083.22936	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.739/1083.49176	2.445506329469444	1.2901331986697167	0.04194214876033058	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.740/1084.09261	2.4133499861219727	1.2710371516202101	0.07231404958677685	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.668/1084.14490	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.740/1084.29566	2.317851660503402	1.2127882386894657	0.03491735537190083	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.739/1086.88636	3.1554379915783115	1.6578402728532204	0.01115702479338843	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.743/1087.09231	3.876829797399371	1.9548773985304304	0.0022727272727272726	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.119/1087.29756	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.738/1088.09698	2.722676174699189	1.4450254036314647	0.020041322314049585	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.144/1088.37492	0.3044219751506456	-1.7158555892109768	0.007231404958677686	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.141/1088.87953	0.48604734692558754	-1.0408312381598792	0.1336776859504132	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.743/1092.07375	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.144/1095.35240	0.3787688917976675	-1.4006102474289084	0.09111570247933884	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.594/1099.21152	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.669/1100.12102	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.938/1103.09637	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.594/1105.21099	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.152/1107.86835	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.594/1115.17928	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.667/1116.09682	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.939/1119.07098	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.595/1121.19048	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.665/1122.09486	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.942/1125.07077	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.710/1131.54542	2.4021240413751914	1.2643106511502689	0.04111570247933884	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.199/1133.36654	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.596/1137.16872	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.670/1138.07467	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.594/1139.16777	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.705/1140.14620	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.705/1140.34855	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.705/1140.54838	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.940/1141.05190	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.153/1142.37312	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.594/1143.17405	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.702/1143.74126	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.710/1144.94591	2.2829396836107803	1.1908927433536207	0.07582644628099174	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.704/1147.74149	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.705/1148.14419	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.131/1151.37441	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.702/1152.13926	2.325006872765512	1.217234980861558	0.035743801652892565	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.710/1155.13934	2.2069508546268954	1.1420545033939242	0.06611570247933884	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	2.710/1155.73950	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.942/1157.02622	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.667/1158.07372	NA	NA	NA	NA
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	3.253/1158.62766	2.309322234051553	1.2074694953435121	0.09669421487603305	0
RP_Negative	AC9.2_v_AC9.3	AC9.2 vs AC9.3	0.595/1159.14780	NA	NA	NA	NA
