"","Fold Change","log2(FC)"
"1.110/203.03158",0.16645,-2.5868
"1.285/140.06863",5.9492,2.5727
"4.758/368.12880",5.9317,2.5685
"0.669/439.73290",0.16913,-2.5638
"1.052/184.03548",5.9105,2.5633
"0.587/692.14834",5.9073,2.5625
"4.374/177.11499",5.8724,2.554
"4.869/451.29337",0.17119,-2.5463
"2.910/191.14927",0.17122,-2.5461
"4.690/188.17623",0.17147,-2.544
"3.671/123.07254",5.8257,2.5424
"5.059/363.12235",5.7571,2.5253
"0.710/216.23345",5.6571,2.5001
"4.791/323.16141",5.6067,2.4871
"5.747/491.80984",0.18214,-2.4569
"5.115/311.14754",5.4447,2.4449
"4.704/261.15944",0.18417,-2.4409
"1.389/243.18649",5.4234,2.4392
"4.668/252.08629",5.4183,2.4378
"4.405/344.11255",5.4164,2.4373
"5.285/475.12571",5.3902,2.4303
"5.726/313.91161",0.18783,-2.4125
"3.657/268.10845",0.18953,-2.3995
"4.914/463.01281",5.2718,2.3983
"3.667/236.15162",0.1915,-2.3846
"0.660/284.19080",5.2098,2.3812
"3.671/267.11228",5.1813,2.3733
"3.673/341.82570",0.19387,-2.3668
"4.920/447.03642",5.0564,2.3381
"4.441/99.08926",0.19991,-2.3226
"0.527/666.21119",4.6471,2.2163
"0.843/104.10591",4.6318,2.2116
"3.662/245.11623",0.21603,-2.2107
"4.785/463.01087",4.5687,2.1918
"3.669/322.06002",0.22775,-2.1345
"4.918/379.90032",4.3459,2.1196
"3.674/132.07474",0.2327,-2.1034
"1.163/307.12888",4.1988,2.07
"3.669/246.09250",0.24016,-2.0579
"1.393/207.20748",4.1467,2.052
"0.509/405.77725",4.1347,2.0478
"3.652/202.07173",0.2423,-2.0452
"4.914/500.96632",4.0704,2.0252
"0.844/60.07871",4.0441,2.0158
"6.010/459.28609",4.0131,2.0047
"3.663/152.05558",0.25615,-1.9649
"4.368/278.01053",0.2578,-1.9557
"1.052/307.12913",3.6723,1.8767
"3.660/284.10374",0.2731,-1.8725
"5.112/599.31479",3.6249,1.858
"5.036/355.16246",0.27925,-1.8404
"5.568/459.28787",3.5311,1.8201
"1.323/401.28657",3.5161,1.814
"0.840/103.78735",3.4946,1.8051
"3.658/112.04841",0.29097,-1.781
"0.534/489.34343",3.4269,1.7769
"3.665/240.86866",0.29224,-1.7748
"6.002/221.63141",3.4064,1.7683
"3.657/270.12288",0.29518,-1.7603
"0.801/307.12879",3.2885,1.7174
"4.668/603.83122",3.2399,1.6959
"3.678/134.07909",0.30873,-1.6956
"0.569/704.54347",3.2341,1.6934
"5.115/615.28978",3.2095,1.6823
"4.324/216.17246",0.31401,-1.6711
"5.060/643.32524",3.1275,1.645
"0.734/556.40227",3.0626,1.6147
"0.635/174.18466",3.0346,1.6015
"5.448/216.20789",3.0278,1.5983
"4.418/414.11840",3.0273,1.598
"0.732/278.69995",3.0196,1.5943
"4.485/168.98778",0.33157,-1.5926
"1.218/597.16161",0.33205,-1.5905
"1.671/145.13199",0.33405,-1.5818
"0.512/720.53931",2.9759,1.5733
"3.655/205.11899",0.33624,-1.5724
"1.477/230.06208",0.33871,-1.5619
"1.295/230.06198",0.33894,-1.5609
"2.139/805.27908",2.9378,1.5547
"3.660/124.03739",0.3414,-1.5505
"0.660/801.21641",0.34459,-1.5371
"1.110/224.05090",2.7929,1.4818
"1.344/191.56667",0.36312,-1.4615
"5.208/491.19873",0.36675,-1.4471
"0.726/693.28118",2.7102,1.4384
"4.327/323.03110",2.6338,1.3972
