"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"1.608/215.07298",-0.021883,0.00050932,0.014322,0.016947,-0.0032097,0.015382,-0.008663,0.043998,0.017868,0.02613,0.0057311,0.0020961
"0.780/215.96932",0.018186,0.034296,-0.025168,0.0074267,-0.0085221,-0.013605,0.010222,0.0069245,-0.0018959,0.0070049,0.0021691,-0.00048887
"3.106/215.97902",0.003881,-0.011659,0.039494,-0.011034,0.0027312,0.036987,-0.0071258,-0.040117,-0.0086136,0.0091695,-0.0026573,0.0010144
"1.871/216.55487",-0.0073852,-0.018299,-0.012254,-0.028094,0.015312,0.01498,0.0021507,0.03,-0.014336,0.019462,0.00093033,0.00094104
"2.276/217.46446",-0.001929,0.022031,-0.017909,-0.023067,-0.011235,0.033728,0.012405,0.015339,-0.0019396,-0.029111,-0.0043662,0.00084338
"2.274/218.13929",0.00021094,0.021477,-0.021502,-0.026471,-0.012499,0.019138,0.0020431,0.0070145,-0.013172,-0.013456,0.00034617,0.00046403
"2.799/219.60712",-0.0043904,0.035976,-0.0031576,-0.0022288,-0.010481,0.025002,-0.038561,-0.016446,0.0088849,0.077185,0.041891,0.0039512
"0.879/222.02956",-0.014185,0.025274,-0.0099741,-0.0061378,-0.010611,0.0094379,-0.0090214,0.015987,-0.013412,0.011337,0.013044,0.0014586
"0.764/223.97142",0.02579,0.05243,-0.035235,0.0022206,-0.012996,-0.021956,0.023859,0.0095587,-0.02807,0.021026,0.0040605,0.00024425
"0.619/223.98899",0.0069627,0.0037718,-0.0013945,0.031189,0.029165,0.0072518,-0.0052846,0.0056484,0.0058434,0.012015,0.0059189,0.00033007
"1.137/224.09487",0.00046025,-0.0015279,0.025686,-0.0045136,-0.00031997,0.017611,0.014697,-0.00039628,-0.025539,0.0054009,0.027248,-0.0014718
"0.641/224.43534",0.003643,0.0081663,-0.013463,0.02118,0.011397,0.020071,0.0096651,0.014878,0.0042844,-0.032935,-0.002496,0.0018328
"0.619/225.98737",0.0061061,0.0024193,0.00046887,0.024771,0.033062,0.006786,0.016571,0.019639,-0.001655,-0.0033142,-0.0066369,0.0014891
"2.688/228.61200",0.027854,-0.0016307,0.073497,0.013568,0.022564,0.031652,0.011248,-0.062463,-0.0040087,0.0046046,-0.010371,0.0037608
"1.667/228.63192",-0.020787,-0.034106,0.024154,0.0058126,0.0089102,0.01065,-0.006154,-0.021978,-0.0053352,-0.0083961,0.0028466,0.0019964
"0.972/229.56244",0.011108,0.014239,0.010017,0.0065432,0.0018315,-0.012669,-0.0076319,-0.078022,0.0082548,0.014464,-0.050456,-0.0037062
"2.732/229.60098",0.0021521,-0.028817,0.027569,-0.01394,0.028282,0.0013528,0.005774,-0.0051187,-0.029253,-0.008811,-0.0077191,0.0017692
"0.642/229.94604",0.0062665,0.0064149,-0.0070873,0.029008,0.013627,0.0079686,0.0025775,0.0054745,-0.014935,-0.012578,-0.0017585,0.001231
"0.760/229.98149",0.038649,0.052508,-0.030624,-0.0050383,-0.022033,-0.017275,0.014911,0.017846,-0.023094,0.022395,0.016195,0.0035206
"2.789/230.05938",0.022355,0.034476,0.068846,0.047417,0.024382,0.0052078,-0.05147,0.021961,0.087277,0.02652,0.046598,0.0027609
"1.733/230.06001",-0.01505,-0.010818,0.002245,-0.0091033,0.062682,0.071233,0.030025,0.094714,-0.02139,0.054639,-0.018559,-0.0079544
"2.709/230.06035",0.0048476,0.0059924,0.043859,0.027739,0.0073274,0.019681,-0.029548,0.020524,0.071247,0.027183,0.084767,-0.0018458
"1.035/230.09624",0.019724,0.022881,0.0090193,-0.040466,0.014394,-0.0087517,0.0013257,-0.0266,0.013083,-0.021973,0.0071659,0.00011712
"1.067/230.98947",0.013229,-0.0023523,0.010026,-0.025075,-0.0023191,0.0059706,0.020871,-0.038183,-0.016931,0.011781,0.0092821,0.0019434
"0.832/230.98985",-0.026936,-0.029362,-0.0029017,-0.065231,-0.0025706,0.0054384,0.012621,-0.021416,-0.001665,0.014535,-0.0073926,-0.0038469
"1.099/231.09755",0.021221,-0.0053957,0.026332,0.00098084,0.022586,-0.0020133,-0.0051086,-0.019752,-0.024799,-0.019481,-0.007432,0.0047613
"2.777/231.43586",-0.015723,0.003545,0.0054688,0.0033345,0.010226,0.036369,-0.044748,0.012598,-0.016913,-0.010409,0.016561,0.0035963
"0.642/231.94417",0.003586,0.0047043,-0.012568,0.023822,0.027128,0.011369,-0.0025419,0.0023322,-0.001984,-0.013316,0.0076897,-0.0014257
"0.765/231.94435",0.019577,0.040711,-0.033941,0.012705,-0.013041,-0.016241,0.033841,0.021966,0.0040387,0.011097,-0.013035,-0.00019554
"2.788/232.05554",0.022288,0.033283,0.067241,0.039616,0.0091049,-0.0013292,-0.056842,0.078831,0.097613,0.0077066,0.059878,0.0017037
"2.709/232.05623",0.0031232,0.0014366,0.047169,0.02521,0.008445,0.012179,-0.028906,0.014507,0.056889,0.019162,0.060374,-0.0008462
"1.536/232.08292",0.0029822,0.0073498,-0.010464,0.010179,-0.0073082,0.0076878,-0.0085944,0.008924,0.0018105,-0.042197,-0.017462,0.00064103
"2.774/232.15565",-0.021876,-0.0038397,-0.012536,0.010967,-0.018422,0.0077281,0.0051347,-0.0074786,0.0066377,0.0097512,-0.020716,-0.0017176
"0.649/232.59817",-0.0042445,0.0097558,-0.0074186,0.012938,0.027392,0.021885,-0.011145,0.0045479,-0.024639,-0.0089497,0.01621,0.00028082
"0.810/232.92925",-0.0060687,-0.0095673,-0.020999,0.010829,-0.0084262,-0.0018229,-0.016449,-0.014876,-0.0077628,0.013169,-0.01035,-0.0019764
"1.068/232.98782",0.0047449,0.0049611,0.0039663,-0.0018254,-0.015504,-0.009154,0.021558,-0.031994,-0.065127,-0.0074497,-0.017446,0.00065729
"0.762/233.94179",0.014779,0.037621,-0.023014,0.012052,-0.017373,-0.023113,0.03365,0.02537,0.002998,0.0078958,0.00057181,0.0032602
"0.923/234.43663",-0.013669,-0.020904,-0.0056704,0.0022998,0.0030156,0.012841,-0.0075604,-0.028261,-0.01782,0.017936,0.0059163,-0.00079199
"0.644/234.92508",0.0094701,0.01128,-0.0035761,0.0060663,-9.2284e-05,0.0046088,0.014006,-0.01059,-0.0020557,-0.0095259,0.00045766,0.0012588
"1.977/235.11134",0.014237,-0.017445,0.0075281,-0.00013335,-0.00014706,-0.00091246,0.016277,0.00036584,-0.015364,0.021805,-0.0096873,-0.0026612
"0.920/235.16592",-0.015198,-0.017319,0.0052889,0.00086513,0.0047328,0.016425,0.0014036,-0.012596,-0.00080902,-0.0033863,-0.012074,0.00079803
"0.652/235.41349",0.018434,0.0072626,-0.0020115,0.0015808,-0.0070147,0.0077079,0.019237,-0.011565,0.00014723,-0.022276,-0.01044,0.0022758
"0.975/235.41834",-0.0028039,0.023065,-0.026111,0.0079816,-0.0028005,-0.014364,-0.0051771,-0.012277,0.022991,-0.0099359,-0.013146,-0.0035081
"0.973/236.15041",-0.010507,0.020561,-0.034595,0.0093452,0.0018866,-0.0037418,-0.0074295,0.014836,0.011783,-0.01355,-0.0025275,0.0029211
"1.135/236.15066",-0.023056,-0.00023641,-0.023046,0.010974,-0.011553,0.019052,-0.0099234,0.015708,0.0032478,-0.00058952,-0.0077275,-0.0033472
"0.650/236.41296",0.011891,0.010671,0.010821,0.0074596,-0.00099281,0.00055659,0.0020599,0.015403,-0.037275,0.0029579,0.01833,-0.0019326
"0.644/236.92149",0.009401,0.015037,-0.0016179,0.0094876,-0.0026715,-0.0029641,0.012661,-0.016037,0.010031,-0.023487,0.0065282,0.0015769
"2.772/237.12358",0.03493,-0.0047689,-0.004337,-0.037843,0.028897,-0.011988,-0.0095528,-0.012223,0.0074904,0.014201,-0.017937,-0.0040789
"1.669/237.63845",-0.022254,-0.034569,0.022818,0.01053,0.0071955,0.0093839,-0.010786,-0.012613,-0.0081937,-0.0046809,-0.0016692,0.004753
"2.708/237.65415",0.012479,-0.035152,0.00901,0.021664,0.0011769,0.0025965,-0.019324,-0.0054809,-0.021384,0.022571,-0.0188,0.00033076
"1.639/239.57550",-0.011228,-0.0087689,0.0039519,-0.0016993,-0.051126,-0.021372,-0.043768,0.017061,-0.032687,-0.0072361,0.005151,-0.0013167
"1.872/240.10986",-0.01721,0.012549,-0.00056648,-0.00208,-0.018729,0.0053629,0.030598,-0.0049684,-0.0036485,-0.013663,1.6485e-05,0.00051966
"0.613/240.95243",0.0029808,0.0038328,-0.0048183,0.020063,0.017498,0.0052563,0.013736,-0.016573,-0.01332,-0.017699,-0.012958,0.0007462
"1.472/242.56205",-0.0028486,0.013118,-0.012781,-0.0034321,0.015112,0.030036,0.010467,0.0037223,-0.021794,-0.020572,0.020538,0.0030221
"1.155/242.56223",-0.016,0.0041159,0.0013681,-0.021935,0.020762,0.0094148,-0.028259,-0.0021134,0.053198,-0.018362,-0.049648,0.003535
"1.871/243.04371",-0.0072369,-0.016364,-0.0097715,-0.023523,0.0080773,0.0026152,-0.0063124,0.033048,-0.023895,0.017261,0.0080889,-0.0034631
"3.110/243.08126",0.0039045,-0.0037192,0.052412,0.0028353,-0.0076868,0.01286,-0.024973,0.037741,-0.0093123,0.011748,-0.0044221,-0.0020135
"2.859/244.15549",-0.02769,-0.010772,-0.025889,0.016898,-0.011312,0.008952,-0.02321,0.0028375,0.019374,0.00073073,0.0018402,-1.7267e-05
"2.706/244.66416",0.018355,0.025739,0.021699,0.0074115,-0.025404,0.028237,0.011312,-0.018403,0.016291,0.004452,-0.022766,-0.0010851
"1.056/245.06082",0.016474,0.0013336,-0.0073395,0.0298,0.0075778,0.0037161,0.0057616,-0.040001,0.017956,-0.0089498,-0.013502,-0.00068367
"2.952/245.09656",0.0071196,0.02876,-0.019047,-0.017575,0.013975,-0.0020636,-0.0060755,-0.0022373,-0.01101,-0.031652,0.039401,0.0028854
"0.630/245.91007",0.0080745,0.013765,-0.00062821,0.016946,-0.0026148,-0.0038635,-0.014722,-0.028188,-0.024286,0.029403,-0.046229,-0.00050361
"1.734/246.09113",0.00054527,-0.016318,0.00017065,-0.016457,0.017744,0.0090235,-0.0079687,0.042946,0.003556,0.023122,-0.0098134,-0.0056307
"2.714/246.09191",-0.0090385,-0.018995,-0.00071074,-0.014416,0.020094,0.019992,-0.021248,0.029629,0.0011107,0.0046527,0.0024624,-0.00054638
"2.910/246.17152",-0.025886,0.0039214,-0.047057,0.01581,-0.024878,0.015424,-0.012014,0.0073681,0.004468,-0.0032429,0.0036684,0.004029
"0.837/246.18194",-0.0041139,-0.023589,0.043747,-0.0046192,0.02012,0.00062916,0.05245,-0.022265,0.020157,0.0051533,0.0084418,0.00086095
"3.107/247.02157",0.0054198,-0.010425,0.040553,-0.0055519,0.0053783,0.033902,-0.0058584,-0.041456,-0.0019041,0.0090837,0.0083496,0.0039114
"0.826/247.04303",-0.014079,-0.0025215,-0.03416,-0.027843,0.034798,0.057121,0.034186,0.013437,-0.015703,0.012291,-0.048653,0.0043456
"1.686/248.14988",-0.0055478,0.01952,-0.027212,0.0023593,-0.0053652,0.010995,0.0019429,0.0027954,0.020962,0.011458,0.0090076,-0.0028475
"2.995/248.22214",-0.012453,-0.0049317,0.0070923,0.051922,-0.0026986,-0.027079,0.10335,-0.10039,-0.10509,0.021636,-0.07637,0.0084034
"1.422/248.55337",-0.0081473,-0.0050511,0.024677,-0.014871,0.015343,0.018144,0.0039807,0.033328,0.013779,-0.028893,-0.012273,-0.00098595
"2.684/248.55797",0.0061937,-0.015232,-0.0083219,-0.017153,-0.0045282,-0.0031627,-0.045566,0.021776,0.058598,9.6579e-05,0.0035707,-0.0013589
"0.825/249.06402",-0.0094268,-0.0021554,0.014156,-0.0054391,0.023914,0.020337,0.030219,-0.0012225,-0.016338,-0.044162,0.0083593,0.0029929
"0.882/250.09346",-0.01188,0.015857,0.0030823,-0.033507,-0.0069544,0.0050476,0.02505,-7.6783e-05,-0.035901,0.0048744,-0.033426,-0.0013227
"1.034/252.08002",0.012757,0.03004,0.015452,-0.047681,0.0074931,-0.015977,-0.013224,-0.09258,-0.039944,0.010374,-0.014834,0.0011347
"0.815/252.08370",-0.0055285,-0.0055754,0.038685,0.015407,-0.022106,-0.029982,-0.067931,-0.019353,-0.027618,-0.024359,0.0076851,0.002839
"0.904/252.12560",-0.0044611,-0.032689,0.0072042,-0.0027514,0.010935,0.0014735,-0.011544,-0.022327,0.01084,0.0074112,-0.022721,4.5686e-06
"0.643/252.93531",0.0097401,0.015115,-0.010132,0.0055933,-0.0049491,0.0035108,0.018652,0.0039147,-0.01015,-0.0051731,0.010038,-0.00064303
"0.963/255.09883",0.028453,0.0096684,0.0084122,-0.0080299,0.014653,0.0057963,0.0054525,-0.0074108,-0.0040525,-0.0071432,0.02666,-0.0007589
"2.693/255.56509",-0.011086,-0.00075644,0.028778,-0.0077748,-0.040766,0.012073,-0.044291,0.02894,0.0032231,-0.011344,0.029223,0.0034566
"0.652/255.92779",0.0086235,0.0067107,-0.0010408,0.012673,0.028373,0.025593,0.01016,0.017597,0.0070966,0.033117,-0.0027144,-0.0019706
"1.485/256.10443",-0.013232,-0.040779,0.018355,-0.016804,0.018055,-0.012577,-0.012352,-0.015315,-0.004797,-0.01477,0.0029471,0.0035103
"1.542/256.13038",-0.0070088,-0.013411,0.011226,-0.0062243,0.016003,0.0036498,-0.010455,-0.010686,0.0065438,-0.0019726,-0.0079128,-0.0010755
"0.648/256.92353",0.012516,0.0026426,-0.003048,0.026489,0.011659,0.015975,0.0058842,0.01544,0.010584,0.0099277,-0.013429,-0.0016314
"2.993/257.64100",-0.0080433,-0.0079745,-0.03454,0.015915,0.0060675,-0.00028924,-0.01272,-0.016547,0.015899,0.0087034,-0.014586,-0.0036706
"3.259/257.64140",-0.022836,-0.01899,-0.015143,0.0040142,-0.0037691,0.017648,-0.002228,-0.022789,-0.0049259,0.0067248,0.012542,-0.0020811
"1.339/258.10836",0.007971,0.0024359,0.019154,-0.013103,0.032154,0.005448,-0.006748,-0.0080616,0.0054545,-0.028634,0.0044677,0.0012486
"1.838/258.11029",-0.0023817,-0.016029,0.023,-0.00025997,0.0061128,0.0094515,0.019501,-0.010608,-0.00054665,0.00075909,0.0045546,0.00066068
"0.896/258.11106",0.003529,0.025516,-0.032663,0.014468,0.0076389,-0.0058185,-0.010804,0.0088934,-0.0020149,-0.037849,-0.0095216,0.001469
"2.674/258.54917",-0.018268,0.0002345,0.024562,0.022125,-0.021152,-0.0048782,-0.010301,0.0062399,0.036206,0.0040302,-0.016124,0.0031682
"1.870/259.56853",-0.0062697,-0.019252,-0.011907,-0.030593,0.014014,0.0061368,0.0074296,0.02588,-0.012609,0.014905,0.00090942,1.1859e-05
"2.755/260.10693",0.013188,-0.02198,0.019276,0.0089432,0.014727,0.0044998,-0.0054303,0.028075,0.010215,0.018619,0.00027842,-0.0025991
"3.140/260.18724",-0.015491,-0.011698,-0.0024724,0.0012722,0.0055593,0.022669,-0.0018124,-0.032473,-0.017189,0.0023987,-0.0078739,0.00032965
"0.971/260.26830",-0.0055784,0.0060839,0.010515,-0.0095257,-0.032244,0.0010017,-0.01169,0.026209,-0.008775,0.0060172,-0.041703,-0.0015811
"0.972/261.07797",0.0016822,0.012941,0.013304,-0.00061853,0.011007,-0.0019786,-0.00028221,-0.011588,-0.025126,-0.029352,0.032208,0.0012337
"1.184/261.17995",-0.0452,-0.013451,0.10588,0.010212,-0.034923,0.017253,-0.0071216,0.027615,-0.05592,-0.043312,-0.026854,-0.0036427
"0.760/261.92997",0.0273,0.05096,-0.041277,0.0050631,-0.024396,-0.021866,0.022836,0.019927,-0.020627,0.028583,-0.0059131,0.0093834
"1.306/262.06690",0.011264,-0.00036439,0.032572,0.0084222,0.0084871,-0.012663,-0.017854,0.0082795,0.0091561,0.0029394,0.021301,0.0044185
"1.721/262.08474",-0.011507,-0.0082924,-0.0015735,-0.012033,0.057009,0.06798,0.033164,0.082699,0.0078232,0.046039,-0.019118,0.00075363
"1.076/262.08488",-0.016532,-0.01453,-0.0056428,-0.031262,0.030033,0.013275,0.013413,0.0018894,0.026657,-0.0012825,-0.010592,-0.0015256
"2.683/262.57937",-0.00559,-0.013816,-0.0076102,-0.010252,-0.014371,0.0008886,-0.015335,0.047987,0.036531,0.0051741,-0.016779,0.0011471
"3.152/262.65179",-0.011021,-0.02194,-0.020342,0.01748,0.0051383,-0.0054227,-0.0085154,-0.0052628,-0.022691,-0.0067045,-0.010662,7.4357e-05
"1.607/264.02388",-0.024827,-0.0017772,0.013364,0.014177,-0.0074278,0.025819,-0.0038313,0.031994,-0.0013352,0.020169,-0.0030371,0.0014014
"1.057/264.04022",0.015728,-0.0089736,-0.025999,0.018641,-0.0067259,-0.0039841,0.018916,-0.0096464,-0.022406,0.013269,0.052199,0.00090434
"2.731/264.07909",0.002393,-0.012403,-0.017178,-0.027449,-0.016924,0.0055446,-0.026751,0.087783,-0.0088143,-0.013986,0.019514,0.0052078
"3.110/265.06254",0.0016325,-0.0072675,0.043146,-0.023059,0.0032608,0.038519,-0.028066,0.034985,0.0047036,0.027299,-0.025075,0.0018267
"1.642/265.08623",-0.01494,-0.007084,0.0048377,-0.00077319,-0.056102,-0.01816,-0.033448,0.020213,-0.023896,-0.013133,0.01057,0.0023354
"0.634/266.42218",0.0027591,0.013357,-0.0035133,0.010122,0.014204,-0.0032951,-0.03936,-0.028972,0.003783,0.03268,0.010927,-0.002567
"3.195/266.64582",-0.019382,-0.018261,-0.0012175,0.017176,-0.0020969,0.014892,0.0036835,-0.01274,0.02076,-0.0024323,0.025295,-0.00018166
"2.998/266.64619",-0.015274,-0.010034,-0.0034175,0.0095255,-0.0044259,0.031559,0.0027467,-0.025765,-0.0037685,-0.017121,0.016134,0.001398
"0.630/266.92391",0.0013863,0.0036042,-0.0043331,0.02323,0.016044,-0.0016221,-0.02162,0.024341,0.0023896,-0.010143,0.026464,0.0025524
"0.629/267.42196",0.0062304,0.0061637,0.0010524,0.021455,-0.003111,0.030876,0.000796,-0.0019615,0.020044,-0.01497,-0.0051004,0.0014042
"2.297/268.10363",0.019855,-0.020187,0.030705,0.025612,-0.015074,-0.0029409,0.014996,0.0077947,0.01766,-0.01573,-0.011952,-0.00020499
"0.826/268.94685",-0.028769,-0.017965,-0.00063465,-0.063727,-0.0070607,0.016827,0.0015888,-0.014569,0.0073619,0.01239,-0.0016226,-0.0038078
"0.610/268.94897",0.0058892,0.010194,0.0020552,0.01109,0.0035489,0.0057967,-0.024581,-0.0050082,-0.022973,-0.024575,-0.0071188,-0.00056553
"2.327/269.08866",-0.0084648,-0.010397,0.023426,0.0033431,0.004868,0.009861,0.0014735,0.0082111,-0.012208,0.010634,0.010057,-0.0020749
"0.864/269.08891",-0.0051287,-0.043002,0.033222,0.011642,0.013244,-0.031674,-0.011571,0.017838,0.0023222,0.01061,-0.024641,0.0069233
"0.644/269.40147",0.0045275,0.01039,-0.0082642,0.014942,0.0059295,0.015153,0.026303,-0.034317,-0.0018245,-0.00016725,0.010863,-0.0011823
"1.155/269.56727",-0.021106,-0.00024741,-0.013712,-0.014481,0.0096407,0.023402,-0.0061399,-0.025909,0.045273,-0.015229,-0.056455,0.00026353
"1.306/269.56779",0.016675,0.037287,-0.014547,0.030219,0.016034,0.0073593,-0.029007,0.014999,0.019523,-0.01897,-0.068932,0.0038954
"1.477/269.56861",-0.0040624,0.011607,-0.017115,-0.0068968,-0.004331,0.014788,0.0074442,0.015152,0.012202,-0.0026175,-0.024455,-0.0022739
"0.886/270.11881",-0.0056901,0.023785,-0.024708,0.0014404,0.0063369,0.01745,-9.101e-06,0.017649,0.0060152,-0.017542,-0.017006,0.0010797
"0.644/270.40031",0.0066289,0.011229,-0.0074659,0.025405,0.0040855,0.0029199,0.0029067,-0.00022226,0.019694,-0.02668,0.0086348,0.0020911
"0.610/270.94616",0.0095152,0.010931,0.001323,0.019405,0.0056596,0.0065449,-0.0090913,-0.013065,-0.0066207,-0.02194,0.0058854,0.0028902
"1.757/272.12487",0.0050348,-0.001476,0.023951,0.010141,0.01444,-0.0077967,0.010329,-0.017365,0.0029537,0.0056063,0.0088966,0.0017312
"0.651/272.57801",0.0094475,0.0053669,-0.0042582,0.0074954,-0.0028764,0.027662,0.028211,0.002682,0.011252,0.012985,-0.024862,-0.00016425
"2.716/272.85114",0.017465,0.053873,0.019661,-0.011282,-0.019499,0.0056429,0.0024813,-0.022313,0.0064059,0.011286,-0.018287,0.0018959
"0.926/273.12115",-0.014225,-0.0034659,0.0042623,0.006586,0.0094273,0.014527,0.013653,0.0042307,-0.02652,-0.011436,-0.0094175,-0.00019886
"0.951/274.18663",0.030669,-0.00055526,0.019048,-0.018141,0.037811,-0.0057612,0.010437,-0.0054784,-0.0087132,-0.0027251,0.0058346,-0.0004815
"2.933/275.07051",0.0021779,-0.021986,0.025495,0.01143,0.010991,0.0018724,-0.024434,0.040634,-0.0025652,0.01589,0.018076,0.0010563
"1.013/275.10376",-0.021293,-0.0060727,-0.021764,0.018984,-0.007125,0.0014633,-0.022607,0.011945,0.029431,0.0034735,-0.00032112,0.00079445
"1.474/275.56676",-0.00045941,0.01516,0.0060836,0.0038529,0.016448,0.0051181,0.020249,0.0061784,-0.02086,-0.011326,0.021976,0.0013988
"1.153/275.56742",-0.021216,0.00084904,-0.011789,-0.025989,0.012475,0.015397,-0.017983,-0.047382,0.031646,-6.7725e-06,-0.0041407,-0.00022254
"0.644/275.95152",0.0086302,0.0069201,-0.0094801,0.025056,0.021342,0.022581,0.01786,0.023595,0.0018766,0.0009687,0.0036947,8.2344e-05
"1.608/277.06574",-0.022956,0.00085357,0.010306,0.020026,-0.005239,0.014955,-0.0077656,0.029598,0.011246,0.023029,0.0045197,0.003948
"2.683/277.06881",-0.0061307,-0.0022851,-0.0090274,-0.018518,-0.011247,0.022002,-0.0135,0.044073,-0.0081516,-0.012343,0.005861,0.00076473
"0.824/277.10537",0.0015517,0.0094981,-0.040504,0.009864,-0.015226,0.0063206,0.00088635,-0.0074611,-0.023643,-0.013051,0.0093264,-0.0012442
"1.873/278.06464",-0.018374,0.013736,-0.002676,-0.018696,-0.0061792,0.019929,0.0022019,-0.00090439,-0.0069299,0.0091012,-0.0021867,-0.0025139
"1.006/278.57271",0.033884,0.011894,-0.011711,0.010738,-0.019475,-0.0058611,0.0060335,0.0153,-0.044334,-0.024486,0.027439,0.0027049
"1.301/278.57280",0.022068,0.020836,0.005603,-0.0035511,0.00041539,-0.0042094,0.00083886,0.0091079,0.0037951,-0.030877,-0.013556,0.00018838
"3.814/278.69548",0.010897,-0.031048,-0.0036949,-0.035195,0.031825,0.016709,-0.011552,-0.0040305,-0.016042,0.017214,0.041732,0.004842
"1.597/280.65688",-0.023897,0.0020591,-0.0070302,0.010342,-0.005457,-0.0047878,0.014034,0.011956,0.015658,-0.00049787,0.0041519,0.00022904
"1.419/281.02544",0.01193,0.015334,0.034616,0.036336,-0.031445,-0.0003184,-0.061752,-0.0062613,0.019931,0.0036005,0.016838,0.00040633
"0.820/282.08053",-0.020127,-0.036151,0.0079949,-0.045034,-0.0046042,-0.01095,0.027405,-0.03662,-0.00807,0.016428,0.00078785,0.00025297
"1.397/282.12046",0.043375,0.0043415,0.0072457,-0.015609,0.031496,-0.015255,0.0047445,0.0051559,-0.010039,0.0030401,-0.0038917,-0.00061079
"5.049/282.19874",0.02325,-0.053484,-0.011822,-0.034675,-0.043978,-0.016664,-0.0019521,-0.024994,0.022179,-0.0023552,0.037394,-0.0038562
"3.831/283.15592",0.015087,0.014907,-0.002226,0.012983,0.0143,0.02169,-0.0067261,0.007617,0.0052598,0.0047194,0.038239,0.001224
"2.133/284.08229",-0.010418,0.0060813,0.012987,-0.012063,-0.01246,0.01085,0.017363,0.023092,-0.020506,-0.019551,-0.0076903,0.00079317
"2.412/284.09988",-0.0088621,-0.016593,0.014772,0.01603,0.0059533,0.0016719,0.016544,0.0030291,-0.0098374,0.0091148,0.0010988,0.0006804
"2.683/284.69575",-0.010255,-0.014842,-0.0059175,-0.012531,-0.004013,-0.011971,-0.0099266,0.025521,-0.011229,-0.00016143,0.0044959,-0.0031517
"2.682/285.58284",-0.0083425,-0.010114,-0.012398,-0.0086229,-0.013306,0.016977,-1.531e-05,0.048326,0.014166,-0.0049739,0.0009682,0.0035564
"1.593/287.30888",0.0043542,-0.023783,0.030061,-0.0074805,0.033446,-0.00016387,-0.0025311,0.0074995,-0.016224,0.0016318,-0.01941,-0.0048209
"1.190/288.20426",-0.015698,0.0047889,0.10141,-0.0049966,-0.016016,0.027084,0.01457,-0.02177,-0.026667,0.0043386,0.012763,0.0080497
"1.457/288.20466",0.016977,-0.021339,0.033845,-0.015253,0.037609,0.0027387,0.017897,-0.015464,-0.011349,0.0013745,0.0011977,3.4381e-05
"1.593/288.20511",0.010241,-0.019679,0.032923,-0.0095665,0.029831,-0.0015026,0.010338,-0.0067254,-0.013569,5.5731e-05,0.0031931,-0.0053818
"1.192/290.13516",-0.00025448,0.0096738,-0.051142,0.0052936,-0.0062114,-0.0219,0.0090727,0.0095969,-0.0065323,-0.0015007,-0.0076929,-0.0039668
"0.863/291.06932",-0.0036126,-0.031335,0.034022,0.0030366,0.025697,-0.013206,-0.0016416,0.03068,-0.019241,0.014935,-0.062056,0.00032948
"2.328/291.07099",0.002878,-0.0081447,0.011188,-0.023808,0.0084491,0.025517,-0.016588,-0.023796,-0.0047668,0.01059,-0.015961,0.0011604
"2.674/291.55416",-0.017211,-0.0037783,0.010883,0.024473,-0.021587,-0.0026052,-0.02154,0.041474,0.014799,0.015442,0.013556,0.0046969
"0.644/292.40446",0.0026359,0.0071628,-0.0090032,0.023472,0.014029,0.016876,0.031003,0.020336,-0.01889,0.027953,0.012458,0.0026316
"0.644/293.40164",0.0053683,0.00079496,-0.0092445,0.019978,-0.0055714,0.017927,0.033738,0.0082749,-0.0066535,0.034804,-0.012427,-0.00087237
"2.058/294.18238",-0.0038955,-0.01244,0.042678,0.015781,0.011273,0.021593,0.049996,-0.048492,0.032349,0.0084431,0.020213,0.0037906
"2.675/294.55992",-0.0079047,-0.0051805,0.022365,0.017883,-0.010872,-0.0096624,-0.010648,0.041194,0.0087904,-0.011826,0.04446,0.00033793
"1.835/296.06508",-0.013182,-0.014881,0.0042734,-0.018353,0.005286,0.014137,-0.010644,-0.019185,-0.0091511,0.010849,-0.0062737,-0.00046295
"2.856/296.63653",-0.010197,-0.027259,0.034207,-0.014502,0.00067972,-0.015533,-0.012056,-0.0092494,-0.04137,0.03292,0.020284,0.0010979
