Sample	QC_I	AC9.3_I	AC9.3_II	AC9.1_I	AC9.1_II	pPTGE30_I	AC9.2_I	pPTGE30_II	AC9.3_III	AC9.1_III	pPTGE30_III	AC9.2_III	AC9.2_II	QC_II
Label	QC	AC9.3	AC9.3	AC9.1	AC9.1	E30	AC9.2	E30	AC9.3	AC9.1	E30	AC9.2	AC9.2	QC
6.560/340.27755	0	233	796	152	72	781	240	264	1174	204	211	141	175	0
5.466/340.97444	0	1683	1796	1813	1692	1639	1671	1467	1679	1852	1548	1685	1773	0
4.684/341.05933	0	1176	1776	1054	1421	1070	1672	1352	1921	898	1127	1901	1706	0
4.445/341.09294	0	4662	6157	3566	3331	4010	5445	4434	5029	3694	5362	4909	4039	0
4.693/341.10118	0	1590	385	172	138	98	519	490	40	421	511	714	1008	0
2.139/341.11624	0	751	828	710	871	472	1636	297	889	716	409	1398	1620	0
5.056/341.13920	0	202801	181628	227464	215467	152947	179779	130443	207955	293818	178955	208026	203909	0
5.175/341.14033	0	6564	4923	5301	6321	4530	3729	2720	2898	8737	3733	3512	4581	0
5.363/341.17422	0	1052	1346	0	0	1257	680	1455	753	0	852	757	571	0
0.569/341.17777	0	628	626	1079	1860	1088	1265	988	1071	1183	1459	1624	2219	0
0.760/341.18704	0	1249	882	464	504	811	787	383	3619	1089	237	165	135	0
0.576/341.21611	0	2086	2687	1601	1610	2406	1632	2084	2216	1739	1900	1504	1455	0
4.621/341.22583	0	2629	6966	755	603	6795	4095	1618	32268	1343	2382	1743	2890	0
0.560/341.31021	0	0	0	0	0	0	149	0	0	0	0	26	1135	0
3.673/341.82570	0	785	1326	173	170	1140	224	822	535	91	908	149	204	0
4.698/342.03202	0	3009	2074	1756	2325	3230	1604	2544	2555	2806	1621	1243	1393	0
1.402/342.10706	0	335	769	589	342	970	689	541	908	333	728	477	492	0
0.865/342.10856	0	1850	2616	2098	2975	1908	3577	1405	2695	2231	1202	3488	2775	0
4.618/342.11066	0	3053	1910	2060	2357	1240	2427	2081	687	2886	1895	2691	2798	0
4.403/342.11490	0	5254	4278	4483	4352	2553	4301	2578	4324	5093	3507	5917	5969	0
4.944/342.12265	0	11728	9867	9695	7921	7112	10578	9364	7279	10573	5757	11460	11148	0
4.340/342.16050	0	1924	1646	2752	2326	2497	2629	2608	1794	1672	2817	3513	3590	0
4.424/342.17075	0	4340	4021	3463	2788	3583	3981	3350	3613	2497	3320	3335	3174	0
0.585/342.19639	0	105	32	368	106	55	41	531	394	206	40	1193	62	0
0.744/342.22061	0	62050	41293	20600	29967	27997	35633	33204	78477	43229	11787	26716	24035	0
0.594/342.22212	0	4159	3990	3561	4324	4088	3519	3164	3768	4272	3470	2439	3361	0
1.123/342.24510	0	1755	1835	1636	1983	1910	1123	1230	1599	1003	1099	1056	855	0
1.177/342.86747	0	463	594	127	224	1235	400	366	399	482	306	144	106	0
1.094/343.08270	0	245	252	519	471	548	786	392	374	422	390	355	312	0
4.893/343.10798	0	1472	2746	2704	2436	3487	1485	2262	3231	1888	981	1253	1418	0
0.544/343.16121	0	0	0	0	0	0	226	0	0	0	0	8101	304	0
2.397/343.16825	0	0	0	11922	3987	0	0	0	0	4996	0	0	0	0
0.598/343.19590	0	2878	1760	4789	6269	3169	5503	2630	6362	3519	5321	8424	3874	0
0.544/343.22973	0	355	2747	16363	2809	6711	2842	3125	20095	7066	2201	17	6989	0
5.656/343.93290	0	13191	14276	11732	13001	11321	11939	10233	9378	12837	10410	12216	12225	0
4.568/344.03812	0	1581	1710	1214	1405	2109	2001	1975	1023	970	1736	1638	1522	0
5.352/344.09762	0	0	0	0	0	289	484	511	0	0	300	493	369	0
0.860/344.10271	0	570	1126	661	667	630	1056	745	889	618	423	1165	970	0
4.405/344.11255	0	3492	3031	4293	3102	2062	3030	2385	3256	3709	2582	3839	3383	0
4.988/344.18119	0	2945	4667	707	5450	727	2080	490	5095	330	512	2406	1764	0
0.695/344.23663	0	24422	28395	12003	19555	20877	15095	13402	99017	21372	13702	14860	13857	0
1.580/344.25999	0	4070	1912	3172	6404	1524	4431	1468	2451	3831	1353	5615	5114	0
0.852/344.26070	0	2289	1141	1936	4819	852	1718	813	1164	2357	977	1950	2497	0
1.102/344.26164	0	859	649	743	782	531	1030	657	714	801	590	1074	977	0
2.385/344.99551	0	708	745	697	219	722	1032	418	468	431	641	999	686	0
4.427/345.07650	0	102	637	128	239	869	0	422	1347	88	190	0	0	0
4.547/345.08441	0	12880	10818	8957	14758	8254	16551	8918	11875	7343	6273	15489	18482	0
0.578/345.15415	0	8732	16887	7545	7157	16938	6144	10489	16739	8200	8843	5922	4657	0
5.052/345.19379	0	8940	6272	8356	8441	11438	3387	9185	3275	5658	12889	3392	2894	0
4.626/345.19438	0	0	0	476	819	0	2058	0	0	1909	0	2243	1695	0
0.644/345.20910	0	0	0	4452	6944	1580	6683	893	0	1753	3753	9438	3819	0
4.536/345.23047	0	3104	2721	2504	2075	916	1660	949	3179	2023	1059	2629	1612	0
5.295/345.26853	0	118139	101591	85384	68498	36801	55942	81371	128143	71565	33221	62820	53391	0
5.659/345.93143	0	7803	8197	7112	7318	6268	6676	5874	5688	7024	5839	7042	6991	0
4.604/346.04734	0	1022	890	1196	1344	1300	1229	1224	722	1227	1080	1140	1231	0
4.901/346.05235	0	1746	1511	1952	2196	2245	2121	2276	1741	2001	1931	2084	2012	0
0.535/346.23917	0	1186	1044	909	1122	833	726	688	746	1435	993	837	851	0
4.311/346.99594	0	1252	1292	1124	734	1523	1054	1791	894	1218	1572	826	978	0
2.573/347.06026	0	734	197	957	238	1312	431	1383	1261	880	837	350	932	0
0.577/347.18829	0	13611	38529	8481	13233	11204	12722	15916	35291	22230	9655	21648	7140	0
4.669/347.20889	0	2021	2556	1017	1532	1421	941	1353	3059	941	1217	796	701	0
0.694/347.23546	0	2153	1815	4581	3156	6299	2876	5385	1999	5505	5235	3137	2351	0
4.668/348.07694	0	2436	1575	2006	2070	1837	2652	2316	1264	2006	3164	2912	2893	0
4.968/348.07759	0	968	715	1134	1188	1307	1182	1145	841	1380	1032	960	1082	0
5.906/348.07789	0	12742	13723	13098	13466	12439	11863	13101	10811	12289	12806	12003	10805	0
4.307/348.07992	0	332831	408105	284027	220535	461119	301656	472223	284726	282098	389026	236192	283964	0
4.544/348.17784	0	9583	23854	3902	3716	4335	3671	5581	29210	3468	5892	3639	3015	0
0.635/348.20887	0	420	35	2232	643	308	406	478	1002	457	1053	344	230	0
4.768/348.21878	0	1457	691	1282	1136	1186	1610	1395	161	1930	2626	1733	1442	0
4.924/348.21879	0	3635	1299	3002	3089	3078	3568	3772	220	4539	5592	3926	3279	0
0.619/348.73031	0	387	427	215	459	1163	245	395	6359	321	336	428	133	0
4.721/349.01172	0	1607	1938	1032	1243	956	1651	1336	1479	1343	1206	1469	1504	0
4.406/349.08043	0	3180	39599	2692	2522	48198	508	2661	2048	28550	2756	2339	28755	0
1.103/349.09665	0	1249	857	755	662	446	414	923	878	530	249	318	483	0
5.116/349.10462	0	5358	4340	6163	8508	3581	4451	3561	4101	6047	3644	4180	4059	0
4.443/349.10589	0	1900	1418	1636	1163	1277	1485	1512	473	1276	1670	1747	1097	0
0.583/349.18519	0	5955	6948	3855	6167	7251	4811	7112	4976	7896	6743	5798	4133	0
6.011/349.20089	0	7521	4755	3970	4519	1567	4104	1022	5229	11790	1084	5234	6846	0
4.720/349.23754	0	4490	5013	5607	3880	4504	7000	5373	5916	3653	3956	5892	6325	0
1.146/349.29056	0	1828	1988	1760	1738	1752	1791	1618	1783	1667	1342	1858	2021	0
4.481/349.97607	0	42	1264	142	460	0	0	0	2939	74	0	0	0	0
4.481/350.00265	0	1889	1325	3137	1594	2673	2473	3744	915	1875	1883	2548	2096	0
4.394/350.10541	0	1712	1385	2102	1280	1016	1779	1080	1196	955	1528	1348	1551	0
0.859/350.14162	0	1363	1662	1020	1675	957	2110	885	1920	1166	739	1866	1526	0
5.024/350.14249	0	0	0	0	0	0	4141	0	0	0	0	3731	2549	0
5.725/350.15241	0	1749	1532	1507	606	1808	8416	3631	3645	1885	2860	8689	7789	0
4.659/350.15565	0	2992	3154	2514	2149	1353	2993	1476	2985	2229	1458	2746	1905	0
4.542/350.19118	0	3856	5849	2150	1747	1984	1472	2124	3952	1818	1234	1198	1043	0
4.928/350.19266	0	3534	3254	3452	3122	1732	2130	1971	2764	3277	1670	2633	2568	0
6.258/350.83946	0	1165	1669	854	737	1120	985	1053	911	843	950	932	1061	0
5.595/350.89101	0	3999	3751	4437	4033	4917	4657	4529	4310	4139	5129	4191	4740	0
5.382/350.89213	0	4916	4516	4544	4962	4725	4339	3847	6	4769	5349	4213	4586	0
1.127/350.93570	0	1674	1399	1270	1372	1385	1308	1346	1271	1939	1473	1464	1056	0
5.691/350.93803	0	5615	5575	5472	5747	5698	5615	5322	5386	5464	5134	5496	5307	0
5.026/351.09026	0	5180	4631	5150	5635	4973	2305	3875	3975	7128	3343	2527	2498	0
1.074/351.12884	0	92	393	633	278	308	314	994	21172	291	502	224	339	0
0.919/351.12961	0	40	98	242	189	142	177	312	7975	125	296	9	161	0
0.578/351.12972	0	1506	1449	1829	1363	1222	1151	1219	1710	1471	1582	1238	1262	0
0.563/351.16396	0	545	883	128	1363	1529	629	910	1819	1209	1030	587	2126	0
0.719/351.20937	0	11372	6150	3633	4960	6321	7551	8154	18213	8465	2769	4945	4854	0
0.632/351.28077	0	1428	1558	2776	2128	2198	2997	1691	6149	3099	2076	3753	1654	0
4.834/352.08596	0	999	1954	1044	924	759	1251	1275	1891	952	1337	1092	1006	0
0.574/352.12375	0	624	1272	5880	1365	2175	1156	1401	5323	2426	1245	1732	3977	0
1.023/352.13229	0	326	279	3584	6651	1704	6213	313	3861	4383	177	13136	4028	0
1.427/352.13464	0	2928	5274	3753	2530	5322	5173	3700	6589	1801	5642	3783	3245	0
0.863/352.13569	0	23317	27593	18877	30710	15722	37991	13610	30434	21683	11349	35255	30581	0
2.619/352.25016	0	20738	11809	48717	38371	18408	30766	20258	6638	35881	20207	25724	30607	0
2.680/352.25221	0	20720	14650	48699	37337	21432	30748	24481	12670	27490	12891	39454	16207	0
0.585/352.25516	0	1942	1292	990	987	1005	1264	1484	571	1124	1797	1111	617	0
5.697/352.93484	0	1529	1485	1349	1446	1378	1450	1429	1409	1279	1366	1349	1317	0
0.744/353.05586	0	325	457	618	1229	560	422	604	670	588	248	470	457	0
4.783/353.06801	0	0	0	0	0	1335	933	1190	0	0	1166	378	132	0
5.018/353.08737	0	741	598	809	841	696	371	550	549	1152	552	318	371	0
0.569/353.17612	0	0	0	857	1111	1147	180	686	0	1126	688	319	1276	0
0.744/353.17867	0	860	915	565	464	273	515	259	608	489	389	519	602	0
5.584/353.19590	0	3719	2939	1429	1637	0	573	0	1215	1885	0	714	862	0
2.602/353.25322	0	4919	1894	4252	7561	3551	6104	3915	1574	6264	4530	5714	5916	0
0.577/353.26068	0	746	782	193	169	390	609	676	2737	877	536	387	249	0
4.416/354.10592	0	1209	1482	1691	1056	1102	1178	1341	1143	1439	1027	1118	1236	0
5.293/354.11460	0	1822	901	552	581	284	319	48	538	407	291	297	480	0
0.591/354.13914	0	454	773	4264	1141	1915	872	1298	4730	1946	1363	1235	2696	0
5.177/354.18398	0	0	0	1924	2399	721	1307	4017	0	4174	2177	1054	941	0
0.577/354.29172	0	48	663	0	0	0	0	0	55	0	0	0	0	0
4.410/354.69930	0	1182	1004	342	165	263	167	294	583	291	307	268	286	0
5.666/354.86867	0	2131	2383	1729	2041	1603	1864	1428	1497	1914	1554	1902	1877	0
0.597/355.08004	0	1317	1585	0	0	651	0	976	242	0	857	0	0	0
4.660/355.08055	0	4946	3191	4755	4210	3568	4155	4040	2704	4682	4321	4647	4203	0
4.760/355.08997	0	1056	1464	4842	3247	3058	2835	3159	1468	1909	3386	3130	2670	0
5.036/355.16246	0	86841	61087	65523	41851	87817	23651	84020	26696	49817	60280	19594	23788	0
5.235/355.21817	0	1367	1225	1219	1494	1108	933	131	290	1214	788	1149	1275	0
4.555/355.24212	0	523	1190	0	0	936	1287	532	3360	0	365	514	988	0
0.535/355.24746	0	0	0	0	0	0	775	0	0	0	0	376	2579	0
4.767/355.25251	0	975	2400	2186	2737	2171	566	874	2240	1584	285	508	680	0
0.702/355.71914	0	91	123	65	57	61	73	98	2812	71	45	70	56	0
4.688/356.14583	0	1038	1786	3327	3238	2116	1824	1714	1629	2133	1141	2233	2235	0
0.631/356.15345	0	349	478	2371	580	904	382	598	2486	488	546	663	976	0
4.613/356.23321	0	1661	1407	1090	1066	1257	1628	1367	433	1101	1771	1562	1444	0
4.691/357.03213	0	4159	7165	5460	5895	5769	6887	5772	10406	3409	5743	7621	6561	0
0.760/357.07813	0	1711	1477	840	1397	801	973	868	2149	1343	439	850	970	0
2.562/357.09000	0	1853	1119	1412	1644	1293	1725	1452	1207	1693	1174	1802	1247	0
5.184/357.13448	0	1970	1291	1372	1682	723	896	922	315	1984	791	866	954	0
0.588/357.17392	0	5086	2662	4181	4640	4950	5869	9350	1678	3277	9973	7581	5244	0
4.792/357.22392	0	3527	3825	3203	2713	3248	2531	2874	3191	2999	3045	3076	2293	0
0.660/358.03892	0	637	608	441	510	893	581	778	598	564	1082	533	427	0
4.618/358.10677	0	1199	812	599	798	542	930	655	470	957	770	1165	1317	0
5.195/358.17181	0	2294	1371	1598	2256	467	510	5052	298	2720	247	586	587	0
4.731/358.19080	0	2455	2759	3535	3906	3621	3893	3095	2162	3817	3018	3575	3622	0
0.766/358.21482	0	1443	684	790	1145	1396	1009	1608	6770	1281	519	512	602	0
4.916/358.21581	0	2230	1739	1394	1989	976	682	705	2074	1952	694	815	959	0
0.560/358.22855	0	254	333	1187	509	372	306	377	611	492	563	329	485	0
0.577/358.37341	0	731	72	0	0	100	695	25	200	0	73	530	2933	0
5.583/358.99448	0	2189	4187	4866	4426	9855	2760	5696	7340	2991	2278	3090	3806	0
4.641/359.11562	0	2254	1213	1980	2090	1238	2337	1509	1095	2026	2043	2854	1882	0
0.660/359.15882	0	161167	184343	146885	148851	222319	147578	158730	160699	162131	250400	139860	94521	0
4.552/359.18842	0	537	1074	59	449	322	130	501	1804	118	352	277	309	0
0.556/359.19125	0	6203	4727	3523	5738	4092	4427	3554	3604	4453	4096	4507	5884	0
4.562/359.21128	0	3899	1801	2614	1898	1365	3166	1111	968	4466	2187	2772	2596	0
0.577/359.22159	0	2428	2441	2966	2233	2412	1901	2474	2855	2297	2699	2134	2813	0
4.722/359.24427	0	1411	1720	2134	1402	2451	2037	1948	3188	1464	1789	1899	1579	0
5.206/359.25698	0	12074	7608	5794	6792	2052	1686	4734	1961	6643	1339	2318	2200	0
1.102/359.26424	0	0	0	0	0	0	253	0	0	0	0	101	1907	0
0.627/359.26556	0	11804	626	1815	26521	1916	18301	360	3482	848	339	7653	96031	0
1.102/360.05695	0	656	377	748	580	871	730	1576	138	859	862	857	459	0
4.649/360.06848	0	15725	10283	12035	12875	9343	15108	9502	10079	11010	12740	16573	14369	0
5.359/360.08916	0	1078	974	1214	1400	1854	1078	1606	447	846	1140	1062	1057	0
4.415/360.11797	0	2987	4235	2884	2246	3839	2908	3976	4228	2505	3823	2326	2521	0
4.812/360.11901	0	4156	4418	7162	4948	3325	5625	5700	3705	4428	3774	4730	4996	0
4.774/360.20475	0	3666	2585	1001	2142	1744	689	1217	1391	1492	1078	917	795	0
4.910/360.20558	0	1008	1109	784	990	797	423	439	1639	1058	571	549	475	0
0.577/360.23231	0	518	680	935	679	732	486	701	789	402	807	582	744	0
4.677/360.26421	0	2050	2142	2027	1750	2255	1993	1989	3056	1576	1966	1772	1767	0
5.584/360.99409	0	775	1356	1682	1513	3284	923	1636	2580	1086	839	1057	1311	0
4.794/360.99511	0	1258	929	935	567	834	1131	993	755	701	1006	1108	952	0
1.106/361.14699	0	1074	1270	1866	1453	1969	1520	2146	1277	1706	1419	1146	877	0
4.436/361.16043	0	3884	1267	7393	7535	4084	7989	7093	431	3826	9380	12765	5715	0
2.364/361.18063	0	7419	5192	10277	5819	11474	13547	9339	3905	5694	10834	14678	7398	0
2.233/361.18219	0	8086	6937	12371	13804	11589	10248	10979	4302	12359	10298	12865	11976	0
4.560/361.20496	0	46672	39505	28797	26604	22976	24723	20087	50980	31218	25366	25418	21406	0
0.744/361.20678	0	2652	1403	2261	2140	1214	1642	1965	1996	1283	2380	2065	2892	0
5.352/361.26268	0	956	833	515	507	344	445	437	1122	455	335	541	373	0
0.560/361.30157	0	181	83	236	280	96	244	191	1532	369	244	362	230	0
5.018/361.97818	0	733	1031	902	584	1408	966	1226	818	424	812	874	732	0
4.826/362.02134	0	1003	872	1418	1466	1125	1850	1466	865	1304	1651	1323	1363	0
4.618/362.02138	0	4440	5439	8105	6066	7645	7717	7665	5741	6228	7173	6824	6644	0
4.413/362.10918	0	2867	3243	1802	1686	1816	2652	3728	4001	1328	3594	2746	2294	0
0.610/362.22414	0	0	0	691	133	263	0	3	0	94	298	0	0	0
4.887/362.23427	0	661	270	728	658	757	1133	1043	8	1058	1134	994	980	0
0.760/362.23962	0	1125	2673	591	2295	451	689	645	5104	1336	582	843	718	0
0.660/362.23986	0	950	1303	841	900	1270	563	968	1313	1014	880	608	465	0
4.769/362.91937	0	243	572	400	289	495	418	471	1180	376	517	320	311	0
4.355/363.00190	0	1390	2416	1765	1569	2597	2000	2682	1946	1673	1602	1542	1728	0
0.652/363.11042	0	225	152	1319	111	431	243	396	883	174	405	80	303	0
5.059/363.12235	0	3506	3518	3387	4150	2754	2650	2254	4041	4492	3744	3168	3729	0
0.744/363.15068	0	168802	102731	49729	69236	66545	89391	66883	185212	103354	29016	62535	61488	0
0.593/363.15228	0	15313	16554	16852	13529	14820	13510	14896	11425	18278	17415	15962	5667	0
2.444/363.17541	0	683	869	796	1765	877	1055	538	872	1544	584	735	940	0
4.798/363.24092	0	23528	18152	25845	38086	21447	30847	18722	13714	35557	22447	34374	34511	0
0.552/363.26107	0	654	524	814	1180	537	1396	758	188	1468	724	1650	1362	0
4.849/364.07443	0	25299	19846	26886	20202	19654	28173	21130	14161	26913	22726	27242	27514	0
1.102/364.31199	0	480	452	454	308	453	559	550	357	288	280	538	291	0
5.117/365.07986	0	40914	40421	48154	44536	32004	33859	34767	44055	41784	35092	36568	32427	0
5.342/365.08174	0	936	867	1428	1680	690	732	456	268	2127	451	996	1101	0
0.696/365.16769	0	86446	96610	48491	82539	79558	62368	52217	284445	77526	50915	56064	52571	0
0.581/365.16957	0	757	2095	2846	952	849	636	1557	932	236	978	390	1408	0
1.416/365.25489	0	1865	936	2464	2889	1122	1741	3074	58	2738	2459	2757	2314	0
5.712/365.87513	0	5435	5826	5234	5875	5089	5204	5137	5423	5286	5407	5356	5509	0
1.129/365.89125	0	977	963	1106	1123	974	1118	1293	928	1021	697	1096	1055	0
4.546/366.18866	0	1834	2958	533	550	758	725	850	2098	261	651	465	830	0
4.847/366.18906	0	7155	6316	3859	2981	2871	2031	2989	3568	3519	2989	2379	2666	0
0.843/366.19876	0	1828	1445	1274	1286	872	1661	733	1094	1141	962	1423	1365	0
0.544/366.29370	0	705	1142	207	543	231	522	580	564	520	403	560	349	0
4.881/366.96530	0	1196	1340	1798	386	1097	1101	1850	497	1816	1376	1517	1148	0
4.398/367.06361	0	6378	8293	7665	5874	8984	6376	10507	6848	5913	9394	7195	6311	0
5.117/367.07876	0	5898	5823	7155	7533	5284	5247	4763	5769	6382	5806	6200	5511	0
0.572/367.15949	0	393	606	3260	1233	1624	503	1016	1828	1409	1261	869	2104	0
0.845/367.19469	0	6474	5013	5082	5241	3596	6648	3505	4398	5458	3612	6740	4577	0
4.798/367.22599	0	2670	1095	658	1756	872	1568	108	787	1492	309	1873	2049	0
5.287/367.24976	0	3804	2430	2527	3296	283	415	277	636	5540	252	523	873	0
0.562/367.27573	0	895	2176	0	0	371	829	790	3765	0	353	338	586	0
0.627/367.70945	0	33	112	49	101	302	0	52	2115	77	61	0	0	0
5.722/367.87490	0	2260	2350	2105	2242	2148	2179	2146	2241	1943	2122	1970	2169	0
4.573/368.00974	0	1446	1035	2276	1925	3262	2227	3075	957	2327	1915	2356	2118	0
5.160/368.01140	0	268	1217	1330	1278	2195	915	1648	1419	288	993	917	137	0
4.480/368.01205	0	1951	1352	3013	2058	3491	2482	4242	1237	2212	2418	2942	2423	0
4.840/368.01271	0	2163	1513	2875	2424	4044	2642	4141	1707	2286	2529	2292	2462	0
0.575/368.11976	0	323	782	5806	873	1509	881	1415	3478	1874	828	1544	4489	0
4.758/368.12880	0	5891	4445	6221	8876	3458	6978	3620	3649	5537	3903	7393	7424	0
1.144/368.12931	0	0	0	94	10	0	0	0	0	17	0	0	0	0
5.860/368.16282	0	125	145	124	53	65	1001	135	245	193	77	865	740	0
1.144/368.19931	0	693	626	713	1235	609	526	558	782	600	399	527	706	0
4.567/368.19960	0	1992	1622	1093	941	484	1030	633	1812	859	235	1020	938	0
4.756/368.27291	0	221	1317	176	157	3275	639	980	2459	330	656	265	506	0
0.635/368.72766	0	50	44	27	150	2040	9	296	314	15	39	57	7	0
5.671/368.94795	0	17984	18891	14922	16406	12985	14815	13127	12401	16842	13024	15078	15814	0
4.397/369.06029	0	925	1068	1248	1018	1330	1171	1306	929	1062	1528	1141	1105	0
0.579/369.17722	0	408	967	3089	1636	2186	566	1582	1851	2062	1600	746	2658	0
5.339/369.20897	0	1706	1527	1269	1071	521	808	596	1542	1042	384	831	667	0
0.577/369.21802	0	705	887	225	977	938	811	607	1263	972	975	1006	1019	0
0.718/369.22063	0	13649	6698	4905	5886	8814	10478	9482	20256	11732	3208	5597	5042	0
4.702/369.26808	0	384	1707	1114	1425	923	167	375	1918	617	13	88	176	0
4.768/370.02709	0	1525	1721	3296	3500	5004	4627	4542	2680	2849	4778	5213	4166	0
4.760/370.08150	0	1569	1082	1467	1466	1318	1172	1051	974	1164	1138	912	1164	0
0.594/370.13434	0	534	1448	9752	1233	3056	1296	2589	7886	3804	1122	2825	6276	0
4.329/370.16159	0	1229	3616	3522	3264	3861	927	1643	3622	2522	840	894	781	0
5.035/370.16802	0	2339	1256	1873	2249	629	908	765	1097	1577	677	802	719	0
0.744/370.25274	0	46868	27884	16380	20759	20264	28054	22123	58549	35682	9771	20253	16600	0
0.569/370.28636	0	99	215	0	0	0	78	0	1260	0	0	69	67	0
0.635/370.31329	0	376	98	0	0	0	74	0	167	0	0	21287	9	0
0.619/370.74462	0	340	284	207	395	945	219	260	5931	265	187	341	66	0
5.564/370.88273	0	1665	1693	1683	1541	1708	1906	1653	1740	1712	1860	1772	1707	0
5.670/370.94573	0	6419	6567	5279	5958	4724	5261	4779	4661	5782	4737	5431	5947	0
2.130/371.01762	0	1048	1222	1220	1096	409	770	568	1232	969	858	1171	1452	0
4.397/371.06993	0	5000	5678	6270	4219	6716	7002	6857	5314	5879	8890	7204	5755	0
0.560/371.16878	0	1827	2467	1731	1559	2739	1654	2562	1419	1677	2338	1265	1696	0
4.858/371.20410	0	4964	4512	4584	4261	4532	4426	4207	4210	5167	4638	4367	4355	0
0.565/371.22739	0	411	372	1425	1723	842	1264	671	2616	1483	1065	2151	2535	0
0.677/371.23667	0	5615	6164	3220	4692	5691	3522	3653	35701	5141	3440	3638	3337	0
4.744/371.24090	0	487	713	796	507	819	1127	719	802	562	627	1136	933	0
5.799/371.86835	0	2608	2736	2832	2507	2683	2919	2670	2762	2572	2656	2647	2465	0
0.702/372.10771	0	0	0	1306	589	2833	0	2350	0	1259	1059	0	0	0
4.338/372.12803	0	2116	1927	3563	3604	1801	2398	2804	2174	2300	2494	4820	4543	0
0.585/372.14643	0	213	116	1378	253	189	162	227	687	191	188	184	197	0
1.098/372.19497	0	1315	500	755	599	514	526	979	565	526	468	366	390	0
4.852/372.23085	0	834	1108	658	772	469	628	367	903	876	298	633	572	0
0.694/372.26782	0	3786	3721	1651	2689	2824	2136	1547	13043	2359	1789	1966	1942	0
0.527/372.30940	0	0	0	0	0	0	567	0	0	0	0	43	3762	0
5.049/372.55404	0	5478	3669	5489	4510	5470	6733	5846	3577	4321	5394	4880	4945	0
5.452/372.90595	0	3679	3424	3564	3604	3357	3280	3325	3245	3010	3537	3254	3409	0
1.132/372.91849	0	968	925	1027	913	1111	958	808	751	1052	756	1026	755	0
4.646/373.03763	0	1182	1192	1514	1730	1927	1069	1600	1057	1266	1244	1022	1066	0
4.455/373.04746	0	3472	3599	2287	1955	3079	3016	2791	3979	1988	3513	1891	2555	0
4.860/373.15143	0	787	368	668	460	694	254	609	460	318	608	269	396	0
0.569/373.24254	0	3131	2863	5597	4855	2701	5679	3255	9382	6723	3422	8035	6776	0
5.235/373.26238	0	1412	503	203	117	213	713	3687	493	206	222	932	684	0
5.302/374.10616	0	0	0	547	784	0	0	0	0	2080	0	0	0	0
4.340/374.12479	0	2051	1168	1990	2645	1533	1646	1677	1612	1431	1964	2844	2420	0
5.398/374.20982	0	384	316	2213	345	627	278	1527	210	653	101	267	74	0
4.882/374.22010	0	1019	784	836	977	908	1052	525	1064	1815	850	1165	1195	0
4.768/374.22282	0	1278	610	713	863	454	603	196	590	2489	312	899	1192	0
0.702/374.69793	0	83	60	26	52	41	65	82	2485	57	46	22	17	0
5.462/374.90426	0	3419	3748	3629	3411	3474	3289	3522	3500	2955	3649	3367	3239	0
1.152/375.07058	0	0	0	472	1040	281	490	414	0	862	314	656	894	0
5.346/375.13714	0	0	0	274	268	38	644	67	0	471	107	1411	1661	0
0.571/375.20062	0	1925	1815	1797	2240	1969	1832	1404	2714	1400	1958	1801	2670	0
4.655/375.20539	0	2641	3903	912	1863	2156	627	1444	3053	812	1533	818	695	0
4.763/375.20669	0	1682	734	820	912	473	652	501	485	1264	491	945	780	0
0.677/375.22458	0	1032	1172	1421	1212	1236	855	940	1177	1108	874	999	1002	0
5.293/375.27871	0	554	436	125	104	279	781	1168	825	107	248	837	585	0
4.549/375.28443	0	1090	1839	803	1009	1216	1008	1499	1987	855	911	928	1099	0
5.483/375.90603	0	1433	1536	1362	1513	1482	1521	1510	1459	1403	1457	1286	1356	0
2.233/376.13980	0	1701	1028	1254	1691	1173	2456	1305	1188	1002	1104	2280	1672	0
0.660/376.18440	0	38037	29116	30658	37522	48991	37333	32732	35607	41756	54319	34248	21833	0
1.114/376.23043	0	788	916	933	1325	423	865	454	929	622	529	884	744	0
0.621/376.25545	0	1258	1657	780	820	1092	626	652	1216	870	768	628	394	0
4.452/377.05327	0	3567	3663	2050	2036	3571	3194	2748	3816	1868	4285	2567	2456	0
1.095/377.13011	0	989	1081	2051	1754	548	1240	696	687	2044	760	1363	1079	0
4.766/377.18489	0	533	236	973	1368	282	1135	243	297	1181	754	1167	1258	0
4.664/377.20113	0	848	618	320	301	177	264	547	709	108	304	217	65	0
4.439/377.20380	0	1023	534	952	608	283	783	412	634	559	286	585	679	0
0.594/377.22139	0	2919	2318	2597	1701	2267	1450	1509	2336	1916	1718	2007	2349	0
0.635/377.24221	0	326	270	148	523	1924	351	578	698	232	193	58	769	0
0.635/377.27599	0	547	122	0	0	0	1039	0	185	0	0	591	3821	0
0.627/377.29618	0	214	24	0	0	25	0	157	1058	0	228	0	0	0
0.694/377.73479	0	114	72	39	37	143	47	115	2523	58	59	49	35	0
4.802/377.98030	0	1020	740	1182	943	901	983	876	707	1110	1073	833	790	0
4.485/377.98100	0	1533	1881	1325	1742	1411	1678	1863	1947	1987	2315	1331	1390	0
4.651/378.07963	0	19302	14341	14544	16445	11596	18157	12728	12933	13523	17411	21508	18957	0
4.443/378.13943	0	1297	1398	568	1039	734	658	756	1667	622	912	856	745	0
0.594/378.17586	0	184	144	1087	174	437	180	225	2035	340	311	224	561	0
