Sample	True.blank.start	Single.blank	QC.1	AC9.3_I	AC9.3_II	AC9.1_II	AC9.1_III	pPTGE30_I	AC9.2_I	pPTGE30_II	AC9.3_III	AC9.1_I	pPTGE30_III	AC9.2_III	AC9.2_II	QC.2	True.blank.end
Label	BLANK	BLANK	QC	AC9.3	AC9.3	AC9.1	AC9.1	pPTGE30	AC9.2	pPTGE30	AC9.3	AC9.1	pPTGE30	AC9.2	AC9.2	QC	BLANK
5.105/765.47094	0	0	44537	61075	6661	14358	146789	12394	93349	8950	38016	6314	2789	47144	540318	51880	0	0
0.946/766.08923	0	0	1416	1273	1372	1182	1299	1349	1455	1058	1052	1356	1068	1153	1112	901	0	0
2.216/766.10756	0	0	1057	1199	935	807	1227	1241	1738	1321	1200	1766	1283	2616	1976	2918	0	0
0.594/766.21209	0	0	1642	1339	1471	2183	1744	2114	2004	2024	1352	1866	1663	1821	1424	1679	0	0
2.737/766.37973	0	0	1033	1431	1205	286	899	1025	690	888	1305	532	1060	493	747	890	0	0
2.589/766.38949	0	0	674	80	144	555	1314	209	1333	239	725	537	474	1623	2371	747	0	0
0.452/767.06824	0	0	655	585	667	473	342	2027	650	941	1170	518	1261	574	702	632	0	0
2.377/767.33643	0	0	344	122	273	168	292	176	778	72	493	188	269	1174	966	671	0	0
5.227/767.48479	0	0	2789	4843	410	587	5808	644	4337	156	1864	241	119	2178	12571	2749	0	0
2.518/767.88017	0	0	0	55	0	0	1141	0	0	0	0	0	0	93	410	132	0	0
0.652/768.13552	0	0	1524	550	955	1303	1511	964	613	820	1340	905	454	388	689	695	0	0
2.311/768.26471	0	0	2703	2981	2795	1290	3512	1228	5528	1320	4142	1922	1319	5650	4977	3544	0	0
2.169/768.27150	0	0	2883	6047	5381	3207	2428	2470	3284	3017	5157	4819	1662	4888	5292	4905	0	0
2.581/768.32586	0	0	464	1481	1230	338	952	1127	100	1068	1547	655	1137	450	503	1005	0	0
2.735/768.36027	0	0	217	0	52	136	160	0	352	81	116	1302	48	186	330	221	0	0
5.227/768.48387	0	0	1356	2005	110	227	2622	183	2239	0	908	0	0	860	5336	1191	0	0
2.735/768.50064	0	0	189	0	0	109	197	0	120	50	0	351	48	967	1801	71	0	0
0.673/769.03318	0	0	4270	3526	2966	4731	5414	4216	4001	4720	4218	3899	5649	4526	3604	4591	0	0
2.282/769.23468	0	0	1940	71	52	9897	12302	51	0	0	0	11257	55	146	112	2782	0	0
2.407/769.41183	0	0	6694	7882	6340	10025	13704	5706	4396	2753	13659	13530	5320	6134	3957	7958	0	0
5.087/769.49060	0	0	6055	10579	1087	2226	16247	2791	16260	543	3918	1083	315	8316	51622	8192	0	0
5.227/769.49772	0	0	309	286	0	0	708	103	318	0	108	0	0	178	1758	201	0	0
0.744/770.09478	0	0	574	904	470	259	297	116	1122	314	268	90	678	1316	1034	479	0	0
2.169/770.26983	0	0	1031	2575	2276	1043	1170	723	1146	1130	1853	1691	762	1494	2010	1567	0	0
2.679/770.37133	0	0	358	388	754	172	655	143	1291	141	2797	261	188	2673	2931	1355	0	0
2.985/770.48328	0	0	139	60	0	232	285	244	216	281	178	883	285	3732	5914	2120	0	0
0.673/771.03523	0	0	1028	790	644	897	926	1003	1581	1052	857	1012	1082	1386	1306	1025	0	0
3.016/771.38902	101	132	201	260	222	788	321	214	291	307	657	431	342	1760	1386	1093	0	77.8333333333333
0.598/772.05069	0	0	1119	852	826	1221	924	1545	1315	1244	1091	1262	1538	1411	752	1258	0	0
0.672/773.06027	0	0	7086	7333	7113	7281	7004	6500	5968	5116	3906	4600	5861	6848	4972	4120	0	0
2.142/773.21623	0	0	1794	6819	6850	940	320	1369	421	8216	1518	594	696	485	550	1714	0	0
2.702/773.36691	0	0	679	535	242	661	365	1771	363	265	197	730	1243	315	350	918	0	0
2.702/773.69617	0	0	402	839	406	437	536	1732	950	888	460	527	663	574	744	874	0	0
0.946/773.98716	0	0	1351	1169	1291	1639	1324	1567	1172	1446	1545	1557	1697	1117	1230	1679	0	0
0.731/774.18551	0	0	14349	12083	2934	21576	7790	6173	27005	24318	1420	21824	37379	28861	20043	12424	0	0
2.144/774.21470	0	0	959	6769	6862	1296	141	1909	433	7802	1191	457	1121	960	1290	3605	0	0
0.673/775.04366	0	0	2666	3296	3623	3053	3442	3353	2885	2867	2876	2802	3314	3206	2693	2925	0	0
0.667/775.10770	0	0	2145	2387	1826	2704	2537	2899	4252	2531	3256	3976	3204	4137	5502	4365	0	0
1.419/775.12426	0	0	1192	1901	1570	998	276	446	331	1264	563	534	510	554	465	709	0	0
2.449/775.36854	0	0	490	360	130	339	831	115	1034	161	561	409	185	1269	1694	296	0	0
4.802/775.46532	0	0	609	438	0	253	1277	105	986	0	210	0	0	319	4232	527	0	0
2.120/776.14411	0	0	1020	457	970	2586	2036	1888	1028	1706	1777	1307	694	1034	703	1020	0	0
0.835/776.14769	0	0	707	254	470	1374	1275	1135	419	731	616	980	269	471	656	617	0	0
2.131/776.24243	0	0	2188	5761	3204	1375	1381	1696	798	3566	1291	1331	1396	2474	1227	2707	0	0
0.594/776.25063	0	0	792	369	461	1011	1050	1350	1008	1081	368	868	1073	905	751	843	0	0
0.791/776.34092	0	0	619	2007	190	523	165	0	839	1242	0	566	800	1469	803	720	0	0
2.698/776.41528	0	0	1223	1148	999	692	1214	649	2337	886	732	1124	1442	2411	2040	1088	0	0
1.424/777.12364	0	0	711	1400	1092	338	288	499	345	1122	453	338	177	485	301	645	0	0
2.131/777.24190	0	0	1248	2692	2012	1302	669	1436	579	2223	1446	1996	438	1636	1037	1478	0	0
2.248/777.35539	0	0	443	219	261	793	1403	1141	642	714	715	1396	1288	1425	1141	1083	0	0
4.889/777.43269	0	0	266	534	0	70	715	0	1588	0	128	0	0	931	5854	610	0	0
4.939/777.48060	0	0	2772	4917	186	745	7242	426	5666	174	798	474	98	2681	25661	4013	0	0
5.010/777.48326	0	81	2439	3254	752	499	4318	637	3171	206	1938	310	69	1809	8523	2242	71	50.5833333333333
0.956/778.01782	0	0	3154	2784	3300	2229	2417	2289	2130	2008	1947	2168	2372	2546	2362	2099	0	0
2.702/778.70061	0	0	1513	438	225	1784	2564	816	1504	1294	640	1595	712	1907	1674	1477	0	0
2.702/779.03436	0	0	1659	1192	203	2085	3342	1013	1742	1586	310	2551	904	2579	2568	2596	0	0
0.597/779.12929	0	58	982	903	307	1145	944	569	1037	1203	288	1055	1224	1231	1183	836	0	19.3333333333333
0.942/779.17869	0	0	1726	1262	859	2196	2858	1594	2238	1588	970	2354	1777	1879	1763	1780	0	0
2.129/779.27284	0	0	1592	2660	1822	2540	1108	2383	1535	3368	1024	1872	746	3012	1457	2458	0	0
2.702/779.36817	0	0	653	311	225	1001	1620	706	2189	1473	273	2120	1147	1347	1562	823	0	0
2.202/779.37096	0	0	182	0	61	70	286	68	374	0	163	140	0	1061	598	423	0	0
4.885/779.43517	0	0	169	265	0	0	327	0	643	0	0	0	0	150	3080	131	0	0
5.024/779.45202	0	0	530	592	0	76	1092	0	1034	0	194	0	0	459	3775	581	0	0
5.082/779.49715	0	0	10113	13018	744	3240	33430	1968	18003	603	2937	1408	467	7986	62415	11100	0	0
0.962/780.01648	0	0	1978	1694	2526	1437	1590	1632	1575	1667	1305	1704	1472	1434	1429	1381	0	0
0.576/780.02324	0	0	2444	2954	2107	1720	1410	1347	1890	2015	1160	2074	2239	1949	2233	1878	0	0
0.946/780.06779	0	0	1203	931	1161	995	1001	1168	907	908	1369	1174	1078	1105	1190	1203	0	0
0.736/781.22413	0	0	903	841	1046	1398	962	1025	1029	1122	804	1298	1375	1792	1857	1742	0	0
5.018/781.44983	0	0	260	185	0	0	525	0	602	0	188	0	0	99	2266	316	0	0
5.286/781.51129	0	0	2761	4021	300	514	5265	909	4856	321	1219	239	136	1555	18983	2487	0	0
2.220/781.67583	0	0	1645	862	522	2104	1320	1665	1861	2033	746	2509	2256	2045	1930	2036	0	0
0.947/782.05510	0	0	7310	7770	7741	6814	7072	6626	7321	6821	6485	7249	7080	7669	7392	6889	0	0
0.714/782.14210	0	0	852	326	873	1121	983	2095	268	608	2873	627	563	341	184	1082	0	0
0.594/782.18798	0	33	1866	1433	1350	2606	2168	2408	2020	2748	1499	2398	1995	1913	1667	1556	0	11.0833333333333
2.133/782.75803	0	0	3403	8000	7974	2883	1050	2835	1694	5603	2629	2133	2099	3206	2402	4170	35	11.5833333333333
2.132/783.26144	0	0	1749	4240	5814	1318	696	2375	253	3947	2870	1661	1094	1562	1028	1949	0	0
4.635/783.43852	0	0	0	0	0	0	0	0	74	0	95	0	0	0	1041	0	0	0
5.085/783.46969	0	0	346	1022	71	102	1554	0	1436	0	388	101	0	934	5769	489	0	0
4.918/783.48293	0	0	111	244	0	0	495	0	287	0	0	0	0	0	1489	64	0	0
5.468/783.52232	0	0	373	1091	0	110	785	0	612	0	399	0	0	266	2082	453	0	0
2.219/784.14808	0	0	480055	272877	231940	673532	509525	596519	618195	785511	250256	857811	757888	762610	721720	699762	0	0
2.132/784.25563	0	0	1600	2967	3584	1512	647	1441	569	2172	1796	1221	735	1947	1417	1632	0	0
2.689/784.38721	0	0	847	182	261	125	782	134	3284	0	1817	275	334	7483	5175	1567	0	0
2.490/784.39466	0	0	384	1331	1478	389	1105	560	480	305	261	225	110	1101	843	1201	0	0
2.127/784.75737	0	0	360	1019	1236	240	79	358	0	276	0	208	111	208	300	247	0	0
0.595/785.13464	0	0	1144	1242	485	1528	1291	562	1111	1159	537	1619	1256	1607	1595	942	0	0
4.360/785.24609	0	0	156	190	0	0	252	0	98	0	0	0	0	163	1859	199	0	0
2.127/785.28653	0	0	739	1232	1152	1024	495	1725	772	826	906	659	383	598	910	1902	0	0
2.566/785.44118	0	0	626	914	1003	472	839	216	1094	75	2735	543	290	1736	1691	1024	0	0
4.743/785.44696	0	0	1089	1540	110	157	1848	155	1930	98	659	96	0	717	4386	964	0	0
5.752/785.54135	258	168	726	1784	276	374	1743	618	1386	281	1098	518	261	932	2455	760	219	214.833333333333
2.135/785.79071	113	0	6219	10722	11255	8906	3362	8070	7225	10998	5171	5782	4054	8836	6091	10578	0	37.75
2.128/786.28912	0	221	3937	6248	5820	4778	1627	4354	3694	7185	4346	4030	2085	4839	4569	6258	0	73.5208333333333
4.810/787.46544	0	0	2731	2828	257	546	4843	604	3771	136	1815	232	0	1823	11346	1593	0	0
0.594/788.16923	0	0	744	558	521	1033	1151	311	566	652	289	1087	106	654	787	676	0	0
2.251/788.38014	0	0	2720	3779	3226	2804	6220	1703	1607	1783	6382	4507	1672	2133	2440	3848	0	0
2.335/788.39741	0	0	413	682	1739	168	318	590	98	629	3487	177	379	157	67	618	0	0
5.102/788.99320	0	0	0	359	0	0	358	0	67	0	0	0	0	0	1467	0	0	0
0.673/789.03482	0	0	14841	13034	10928	13454	11856	12113	13461	13740	7381	12425	12146	12944	11956	10459	0	0
4.954/789.48708	0	0	12682	17815	2513	4828	42094	3154	29274	1867	9657	2738	719	12269	122082	14815	0	0
0.648/790.11341	0	0	900	418	979	652	985	849	358	555	1293	1196	424	483	616	801	0	0
2.385/790.32826	0	0	198	245	390	77	0	0	177	0	1173	0	145	493	368	315	0	0
0.673/791.02345	0	0	5935	6697	6263	6033	7909	4921	5936	5078	4372	5727	6106	5530	6387	6521	0	0
5.111/791.50012	0	0	39400	58605	7242	13288	115785	11233	72512	7645	39977	6754	2827	37449	435286	40928	0	0
0.744/792.07570	0	0	570	1253	202	56	155	99	821	119	152	50	265	902	606	399	0	0
2.129/792.30619	0	0	5099	12358	11359	6080	1807	7976	4294	8783	6453	3175	3229	6544	4659	8511	0	0
2.696/792.39241	0	0	1531	1944	1768	1506	1846	1406	3912	2083	902	1924	1441	3393	4247	2408	0	0
5.510/793.41885	0	0	116	409	0	0	600	0	550	0	222	0	0	140	1470	192	0	0
0.960/793.99118	0	0	5300	5554	6196	4777	5672	5299	4974	5320	4562	5340	5456	4725	4837	4909	0	0
0.777/794.34959	0	0	100	475	1088	347	170	226	186	726	437	290	267	498	190	444	0	0
0.669/795.03829	0	0	1022	1013	1938	774	854	715	994	505	657	838	640	917	627	312	0	0
2.222/795.13283	0	0	831	311	112	1417	1054	1485	1504	1753	325	2448	1915	1988	1630	1574	0	0
0.952/795.14183	0	0	755	459	491	857	860	768	960	610	274	1125	744	748	720	597	0	0
0.959/795.98832	0	0	4510	4310	4765	4129	3591	3538	3884	4022	3864	4161	4193	3581	3541	4374	0	0
0.943/796.14216	0	0	1985	1861	1645	1908	2096	1427	2809	1705	1500	2251	1338	2830	2280	1608	0	0
0.731/796.16521	0	0	10875	12357	3285	12426	6422	6018	15780	16977	972	13712	21198	19746	14362	10710	0	0
0.672/797.10474	0	0	2153	2025	2911	1783	1998	2701	2838	2377	1833	2316	2651	1327	3747	2321	0	0
2.123/797.25949	0	0	3735	4512	5010	3608	1914	3897	2244	6634	2988	3838	5021	2193	1783	3323	0	0
0.947/798.03143	0	0	5690	5896	5365	5396	5712	4777	6325	5248	4984	5164	5533	5244	5462	5171	0	0
2.435/799.46768	0	0	197	635	436	0	1281	0	191	114	1570	122	104	356	852	754	0	0
2.260/800.14529	0	0	1043	702	286	1818	1539	1589	1768	2742	188	2352	2040	2435	1860	1592	0	0
0.597/801.11180	0	0	2008	1753	720	1810	1648	774	1938	1809	520	2087	2097	2413	2308	1527	0	0
2.389/801.40147	0	0	1227	347	333	207	774	73	3351	156	741	300	216	4432	4028	1607	0	0
2.702/801.42766	0	0	659	508	276	273	559	625	556	402	2361	465	713	680	801	842	0	0
4.889/801.47767	0	0	331	864	0	243	805	108	1650	0	310	0	0	502	7240	492	0	0
0.950/802.06501	0	0	1722	2164	2304	1555	2098	1598	1804	1401	1428	1510	1249	1577	1837	1512	0	0
5.093/802.93030	0	0	110	115	0	0	632	0	654	0	0	0	0	174	1403	420	0	0
2.219/803.13047	0	0	543	552	130	1677	1072	1462	1474	2407	733	2348	2052	2338	1907	2216	0	0
1.260/803.23953	0	0	906	642	543	889	1444	538	828	723	675	1689	617	886	980	507	0	0
2.127/803.29498	0	0	1094	682	460	548	489	259	691	138	144	280	166	265	184	263	0	0
2.702/803.42688	0	0	176	193	274	109	302	201	192	284	1142	118	133	383	259	372	0	0
4.952/803.45040	0	0	17589	28562	4625	7222	50806	4915	46838	1461	12989	3332	1177	24458	197704	26155	0	0
5.018/803.49595	0	0	523	853	0	71	1136	73	874	0	102	0	0	495	3284	434	94	31.3333333333333
0.460/803.95361	0	0	1012	1096	1138	961	866	324	1276	84	589	374	190	562	385	478	0	0
0.956/804.04453	0	0	846	1047	1275	1058	1022	508	1132	825	919	599	710	862	1010	1031	0	0
0.602/804.06242	0	0	631	711	519	758	313	545	768	672	351	1003	546	720	416	465	0	0
0.942/804.10947	0	0	1917	1712	1779	2000	1626	1789	2361	1609	2323	2402	1591	2114	2940	2345	0	0
0.660/804.33061	0	0	322	256	329	261	352	56	151	0	533	1505	127	102	480	515	0	0
2.256/804.40919	0	0	575	309	622	48	185	167	1490	73	2203	44	108	2129	1614	806	0	0
0.672/805.01150	0	0	6414	6565	3579	7273	6238	6230	6405	7048	4216	5510	7491	6690	5396	3762	0	0
2.284/805.21052	0	0	1293	0	0	4529	6299	0	0	0	0	5721	43	0	0	1992	0	0
5.086/805.46702	0	0	72340	111200	12597	21118	226726	22509	176606	7562	39142	13462	7289	93616	766797	101920	0	0
2.220/806.13234	0	0	23156	14237	12665	26396	25525	24180	27324	27101	12367	29999	27293	30025	28814	27806	0	0
2.235/806.33159	0	0	380	1086	1158	142	235	94	390	103	695	265	167	757	674	470	0	0
2.702/806.35781	0	0	586	1645	536	123	826	204	1273	162	415	242	181	578	1139	773	0	0
0.596/807.11739	0	0	803	758	698	643	1071	459	853	884	352	1340	650	1147	1094	889	0	0
2.282/807.20879	0	0	295	0	0	2088	2458	0	0	0	0	2298	0	42	0	439	0	0
2.407/807.36789	0	0	1169	894	1047	1521	1977	619	492	810	2062	2000	888	643	627	1600	0	0
5.237/807.48043	0	0	2328	4791	511	954	6489	574	4379	186	1761	220	0	2204	12277	2758	0	0
5.346/807.50174	0	0	3765	4407	602	686	5575	653	3811	370	3699	525	0	1873	11493	3106	0	0
2.231/808.11709	0	0	3504	6528	5672	13492	10306	15212	14629	29612	11312	53718	37637	40525	36369	42578	0	0
2.294/808.12121	0	0	3504	6528	5672	13492	10306	15212	14629	29612	11312	53718	37637	40525	36369	42578	0	0
5.347/808.50336	0	0	1334	1668	194	524	2247	171	1415	124	1776	257	0	1075	4748	953	0	0
0.681/809.00968	0	0	692	877	714	808	678	965	1004	1122	576	626	1159	1779	674	914	0	0
0.945/809.15403	0	0	2518	1852	1498	2477	2319	2923	2063	2222	1186	2834	2186	1879	2135	1952	0	0
2.177/809.26170	0	0	352	392	492	292	232	537	197	1602	547	986	322	863	483	833	0	0
5.449/809.49742	0	0	1488	2852	234	378	3150	529	2297	97	1495	68	0	1465	8176	1788	0	0
0.954/809.96623	0	0	3153	2953	2244	2750	2725	3193	2665	2792	2478	2761	2806	2685	2739	2912	0	0
0.594/810.15865	0	0	994	499	1139	945	1072	716	589	707	588	1218	493	809	931	821	0	0
0.777/810.32449	0	0	782	659	1518	510	213	518	413	893	900	269	447	304	96	452	0	0
4.952/810.47858	0	0	0	74	0	0	106	0	67	0	0	0	0	121	1214	0	0	0
0.460/810.83443	0	0	1541	1984	2790	1992	1053	618	1693	482	645	632	690	957	800	727	0	0
0.678/811.01248	0	0	2985	3028	4123	2677	3275	3125	3147	2460	1847	2761	2408	3207	2395	2558	0	0
2.130/811.28154	0	0	168	1579	1393	1005	549	1342	613	1776	891	766	246	669	819	1063	0	0
2.241/811.38595	0	0	946	360	390	236	888	179	2721	217	1460	550	267	3023	2762	868	0	0
4.789/811.46806	0	0	7801	11613	1743	1983	14314	1793	11445	514	6686	780	514	7877	40946	7496	0	0
0.960/811.96649	0	0	2429	2316	2371	2999	2602	2580	2383	2611	1815	2236	2495	2642	2397	2378	0	0
0.731/812.14293	0	0	9135	8859	1992	10690	5302	5673	13101	17675	700	13668	19010	15973	10658	7903	0	0
5.085/812.49568	0	0	355	799	0	0	974	0	656	0	140	0	0	362	3688	607	0	0
0.667/813.01604	0	0	1342	1782	1056	942	1014	1061	1070	710	916	774	482	1135	1242	935	0	0
0.666/813.06829	0	0	4302	4505	4476	4210	4652	5766	5417	4370	3520	5685	5107	4672	5418	4514	0	0
2.360/813.44774	0	0	529	1660	1423	504	869	798	774	743	1522	506	474	529	810	1015	0	0
4.945/813.47925	0	0	822	2026	143	70	2564	70	2447	0	508	69	0	1368	11345	876	0	0
0.959/813.97711	0	0	1226	1142	1163	1007	1119	1029	812	778	900	927	1080	1286	959	1048	0	0
2.709/814.10394	0	0	1190	2143	946	3546	2256	1945	1458	922	374	1736	2152	1543	2079	417	0	0
2.220/814.11593	0	0	1117	773	563	4172	2005	2329	2904	2722	365	3893	3397	2964	3806	3520	0	0
0.731/814.14405	0	0	1814	2132	465	1902	1056	1230	3348	2636	239	2881	3909	3607	2466	1762	0	0
2.705/814.25291	0	0	2773	1637	1044	4427	4638	4491	4138	2916	3388	4054	2299	2995	3910	2642	0	0
2.706/814.39037	0	0	2198	2472	3068	3013	4464	3386	4854	3060	2232	3939	2687	3583	4427	3404	0	0
2.235/814.42987	0	0	813	721	416	669	862	697	373	674	1180	633	443	476	536	666	0	0
2.707/814.53709	0	0	3160	2565	1551	2112	4212	1986	3143	2800	1534	5212	2680	1815	1760	2917	0	0
0.937/814.68145	0	0	987	404	718	2740	2585	830	882	529	0	2710	316	698	1119	1544	0	0
2.710/814.68487	0	0	696	2386	586	823	1290	1477	1201	1402	806	2060	889	1917	2080	1649	0	0
2.710/814.82266	0	0	783	1134	508	151	1548	1547	3050	1370	702	558	184	281	698	392	0	0
0.937/815.17963	0	0	1138	752	278	2013	1932	588	784	641	149	1811	320	704	783	1223	0	0
0.735/815.21682	0	0	378	557	422	266	839	868	484	841	530	243	538	1120	531	802	0	0
2.160/815.25641	0	0	891	1870	1968	351	0	838	122	2307	482	302	65	987	34	1467	0	0
5.085/815.49629	0	0	4557	6439	340	898	11126	596	8614	155	1266	287	188	3408	28675	3120	0	0
2.221/815.60754	0	0	915	844	488	2004	1075	1980	1173	1577	118	1499	1905	1434	1339	978	0	0
2.732/815.89078	0	0	411	0	0	574	1508	78	1447	76	163	499	285	2314	1689	1321	0	0
0.952/816.13918	0	0	843	373	402	845	1092	734	735	673	478	854	1076	806	905	709	0	0
2.377/816.41174	0	0	472	208	265	0	166	52	1285	0	780	75	176	2584	1399	766	0	0
0.460/817.05596	0	120	6004	5604	4688	9668	12573	2434	13434	1395	9187	10366	3794	14712	13300	8910	0	40.125
0.599/817.08645	0	68	553	571	429	738	517	362	601	1033	418	917	544	1172	1128	594	0	22.8125
0.942/817.12750	0	0	8794	8428	6015	8305	8175	11430	10220	10599	6333	8423	11543	10080	9393	8366	0	0
2.752/817.44288	0	0	147	142	90	309	1118	210	206	150	200	504	169	618	426	600	0	0
0.948/818.03713	0	0	3490	3118	3604	3042	3770	3402	3459	2826	3377	3361	2887	3063	3449	2805	0	0
0.460/818.05856	0	0	1719	1549	1366	2476	3279	481	3704	328	1790	2510	993	3459	2804	2473	0	0
0.730/818.14903	0	0	2271	3374	1192	3340	1546	2180	4545	2926	338	3443	5033	3427	3282	2980	0	0
2.146/818.26325	0	0	11005	27039	32110	9369	2401	18674	6818	30014	9584	5768	4828	7889	5925	12655	0	0
3.273/818.29624	0	0	0	67	99	168	288	118	307	1149	245	792	1098	1205	2151	857	0	0
2.219/818.39121	0	0	578	208	353	429	1220	200	0	46	872	790	200	64	133	553	0	0
2.260/818.42784	0	0	160	258	373	119	156	74	136	48	1415	44	94	140	41	407	0	0
4.906/821.42915	0	0	553	1420	76	0	943	0	400	0	270	0	0	231	2475	415	0	0
2.219/822.10349	0	0	62116	40672	35396	79282	66830	78438	76805	80088	39282	86063	87434	89443	84254	86473	0	0
3.331/822.32924	0	0	236	297	64	158	549	123	270	704	196	454	545	706	2198	1055	0	0
2.535/822.38888	0	0	319	244	220	0	301	194	982	80	2295	79	176	2109	1544	803	0	0
0.595/823.09151	0	0	1972	1785	759	1660	1671	658	2082	1989	320	2229	1899	2211	1852	1420	0	0
2.220/823.10395	0	0	19761	13549	11719	22209	22973	22967	22328	26088	12596	29072	26439	28131	24700	25862	0	0
4.902/823.42424	0	0	118	631	0	72	597	0	447	0	283	0	0	131	1140	264	0	0
5.093/823.43618	0	0	0	275	0	0	390	0	322	0	197	0	0	203	1408	283	0	0
0.952/824.00909	0	0	1120	1076	1474	448	996	1229	690	830	1128	993	807	667	820	969	0	0
0.585/824.05779	0	66	414	994	1420	630	535	451	542	504	369	860	226	487	640	432	0	21.875
2.693/824.48963	0	0	232	323	779	226	307	317	275	390	1719	510	352	312	352	306	0	0
0.594/825.08444	0	0	688	625	368	468	415	317	724	368	392	801	928	1052	693	596	0	0
2.102/825.24943	0	0	427	1383	843	558	187	537	125	905	263	226	618	342	277	223	0	0
0.739/825.26020	0	0	3785	2730	1611	3107	2409	2596	3697	2945	2689	4386	3148	2106	3051	3532	0	0
2.569/825.34785	0	0	298	1005	1249	188	507	486	252	408	1471	507	601	177	114	538	0	0
2.695/825.47230	0	0	740	729	220	607	1032	655	1144	556	1114	1072	641	1715	2075	1541	0	0
4.877/825.48526	0	0	294	784	0	70	542	0	513	0	350	0	0	493	2837	396	0	0
0.952/826.00494	0	0	603	986	947	349	609	799	474	562	1302	544	428	311	776	748	0	0
0.944/826.10442	0	0	1585	1733	2244	1938	2466	1724	2111	1594	1542	1953	1429	1682	1819	1607	0	0
0.594/826.12912	0	0	901	870	773	1383	1834	1098	768	1158	732	1183	628	904	1391	872	0	0
2.252/826.33714	0	0	430	538	376	668	1181	229	452	363	932	740	361	292	281	452	0	0
2.127/826.48200	0	0	316	202	272	29	1476	0	325	0	650	0	0	54	410	235	0	0
5.085/826.89796	0	0	109	363	0	0	1191	0	350	0	0	0	0	130	2548	100	0	0
0.675/826.99213	0	0	2410	2680	2953	2029	2614	3042	2303	3038	1151	1997	2820	2771	1943	2117	0	0
2.120/827.26751	0	0	105293	238553	301770	79089	41264	130917	60268	216586	141347	62631	75339	83318	68359	129394	0	0
2.263/827.33563	0	0	926	454	182	274	716	108	1477	134	862	382	263	3041	1482	986	0	0
4.952/827.49415	0	0	21218	43672	5522	7274	54234	4891	51289	761	10419	3016	1596	26713	214885	28323	0	0
2.224/828.41132	0	0	449	131	204	187	508	188	1132	72	422	261	128	2168	1414	679	0	0
0.672/828.98412	0	0	1272	1269	1075	1053	1318	1278	1792	1828	1031	1203	1287	1151	1007	955	0	0
0.674/829.04309	0	0	1700	1799	1063	1870	1249	1225	2983	1458	887	1709	1105	2215	1182	1330	0	0
2.285/829.25611	0	0	947	0	0	4378	3575	52	0	0	0	4204	0	0	0	1426	0	0
5.087/829.51194	0	0	105443	129391	10384	25812	312806	22362	209696	5755	33456	11665	6086	89870	816541	100245	0	0
2.240/830.09901	0	0	297	952	52	1542	1628	1846	1530	2355	1064	3823	3067	3444	3684	4763	0	0
2.381/830.42815	0	0	913	640	1055	417	799	163	1438	90	1431	264	276	2827	2148	1406	0	0
2.585/830.44461	0	0	138	84	318	0	130	80	0	83	1745	0	0	0	0	210	0	0
0.660/831.01895	0	0	662	821	1175	549	794	421	699	94	223	218	143	300	381	287	0	0
0.460/831.07232	0	0	2349	1550	1584	2868	3209	2212	3401	1860	2697	3726	3845	4055	3135	2961	0	0
0.951/831.13283	0	0	2362	2414	2440	3180	2816	2978	2788	3068	1823	2885	2228	2634	2463	2396	0	0
2.380/831.46384	0	0	3902	2031	1569	5499	7931	2381	5174	1991	2561	7224	1665	6660	6665	6023	0	0
5.236/831.52682	0	0	1175	3394	75	440	3316	333	2488	0	615	104	0	1148	8941	1408	0	0
0.660/833.01612	0	0	644	694	642	591	1118	709	535	482	828	739	230	1119	619	482	0	0
2.120/833.23458	0	0	1440	2036	2946	1592	829	2135	904	3452	2052	1426	2712	1094	1023	1591	0	0
2.785/833.51681	0	0	340	954	1215	361	473	800	148	401	2528	478	375	301	164	990	0	0
5.452/833.54155	0	0	262	1079	0	0	752	0	673	0	416	0	0	430	2882	444	0	0
0.948/834.01394	0	0	1731	1527	1252	1367	1390	1392	1454	1551	1131	1427	1608	1408	1197	1299	0	0
2.221/834.08787	0	0	777	678	420	1503	760	1301	1856	1613	265	1470	2662	1449	1377	1425	0	0
0.730/834.11964	0	0	6437	6173	2274	6822	3319	3344	8124	8612	796	7379	9438	8835	6052	5959	0	0
2.123/834.23892	0	0	666	471	1010	748	281	592	291	1158	863	524	846	368	230	727	0	0
5.535/834.53117	0	0	95	316	0	0	692	0	532	0	0	0	0	129	1595	155	0	0
0.673/835.04841	0	0	2756	3560	3423	2827	2650	1913	3006	2721	2367	2115	3011	4643	3205	2511	0	0
0.744/835.29828	0	0	632	607	369	350	164	418	132	1170	659	330	494	476	323	472	0	0
4.702/835.46516	0	0	72	217	0	0	529	0	368	0	0	0	0	173	1181	111	0	0
0.729/836.12145	0	0	1467	1620	507	1545	896	860	1402	1961	144	1836	2135	2156	1923	1400	0	0
3.308/836.23849	0	0	103	141	209	358	603	123	444	444	506	1313	732	1075	1700	1044	0	0
2.145/836.25456	0	0	3121	8402	11991	2986	575	5428	3263	8736	2565	1122	1247	2180	2619	6505	0	0
2.454/836.37507	0	0	0	1176	880	0	1333	0	101	0	3593	140	0	134	505	1279	0	0
4.909/837.39937	0	0	2252	4411	498	261	3989	372	3234	242	2139	264	0	1436	10565	2524	0	0
2.771/837.45194	0	0	1150	1693	508	2530	1599	2663	1551	2997	590	5863	1808	2091	2198	1744	0	0
